basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQUAL1	AIRQUAL2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicyle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	CELLFON1	CELLFON2	CELLFON3	CELLFON4	CELLFON5	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
32	33	33	32	33	33	13287	1	7	0	2	3	4	5	-9	2	1	4	2	-9	5	5.0	0	2	-9	2	3	2	2	6	2	1	20	0	0.0	2	-9	0	1	1	2	2	3	3	2	1	0	20000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	0	0	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	0	0	650	1	100	519.5	0.0	70.0	21.0	250.0	0.0	0	0	228.5	0	0.0	0.0	0	0.0	500	475	400	1020	3240	0	0	0	1500	1	1	2	5.0	-9	-9	-9
10	33	33	26	4193	33	11193	2	2	0	8	6	2	2	1	2	1	3	1	-9	60	14.0	0	2	-9	3	3	1	2	6	4	4	12	0	3.0	2	-9	3	1	1	3	3	2	-9	2	1	1	200000	-9	-9	-9	0	-9	2	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	3	0	0	1	0	1	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	33800	0	15000	0	0	0	0	1	15000	509.0	0.0	70.0	0.0	637.0	0.0	0	0	282.0	0	148.0	0.0	0	0.0	20000	0	15000	5000	10500	0	0	0	1200	0	-9	-9	-9.0	-9	-9	-9
28	186	186	28	186	186	13065	2	7	0	2	3	4	2	3	1	2	4	2	-9	5	4.0	0	2	-9	3	3	3	1	6	1	1	20	0	0.0	2	-9	0	0	1	1	1	2	2	2	1	0	180000	-9	-9	-9	1	1	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1400	0	0	6500	0	0	1200	0	0	1	1000	1050.0	0.0	0.0	50.0	768.0	0.0	0	0	503.0	0	96.0	0.0	0	0.0	0	3500	1100	1500	100	0	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
13	130	130	13	130	130	11680	1	7	0	6	9	3	2	1	1	1	3	1	-9	10	0.0	0	1	-9	2	1	2	2	2	1	1	20	0	2.0	2	-9	2	1	1	2	2	2	2	2	1	1	2000000	-9	-9	-9	1	0	5	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	2	0	1	3	0	0	1	0	1	1	0	2	0	1	1	0	1	0	0	0	1	0	0	0	10	1	-9	-9	-9	-9	-9	-9	-9	-9	1	8	1	-9	-9	-9	1	62	-9	0	-9	1	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4000	3000	0	0	0	0	0	0	-9	1372.0	216.0	0.0	0.0	2475.0	0.0	400	0	984.0	0	2560.0	100.0	240	833.33	0	0	25000	3000	49800	0	0	21528	30130	0	-9	-9	-9.0	-9	-9	-9
21	15	15	21	15	15	12686	1	9	1	2	6	4	5	-9	5	2	4	2	-9	30	25.0	0	2	-9	3	3	3	2	6	4	4	5	0	0.0	2	-9	0	0	0	1	1	2	3	3	1	0	18000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	540	388.0	27.0	42.0	20.0	18.0	0.0	0	0	116.0	0	100.0	0.0	0	0.0	0	1400	800	2000	0	0	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
10	117	117	136	4194	117	11250	2	7	0	2	9	3	2	3	1	1	3	2	10	-9	-9.0	0	5	-9	2	2	2	2	2	1	1	20	0	3.0	2	-9	3	1	1	2	2	2	2	2	1	0	30000	-9	-9	-9	0	-9	1	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3000	250	0	0	0	0	0	1	1900	1000.0	0.0	0.0	470.0	1297.0	0.0	0	0	436.0	0	0.0	10.0	90	0.0	1000	1619	1000	3000	11700	0	0	20	1600	0	-9	-9	-9.0	-9	-9	-9
32	20	20	32	20	20	13274	1	5	0	2	1	4	5	-9	2	1	4	2	-9	15	10.0	0	2	-9	4	4	2	2	6	4	4	4	1	1.0	2	-9	3	1	1	2	2	2	2	2	1	0	35000	-9	-9	-9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	0	2	1	0	0	0	0	2	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	0.0	0	4000.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	200	0	0	0	0	0	0	-9	660.0	75.0	30.0	15.0	1400.0	0.0	0	0	262.0	0	3000.0	0.0	0	0.0	30000	1010	50	200	0	0	0	750	500	1	1	3	150.0	-9	-9	-9
20	88	88	20	88	88	12674	1	7	3	2	6	4	5	-9	4	2	4	4	10	-9	-9.0	0	2	-9	4	4	3	2	6	4	4	1	3	10.0	1	-9	10	0	0	1	1	2	2	2	1	0	5000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	500	0	0	0	0	0	1	200	400.0	0.0	140.0	90.0	72.0	0.0	0	0	170.0	0	222.0	0.0	0	0.0	18	2274	100	500	0	0	0	0	1000	1	1	3	24.0	-9	-9	-9
28	126	126	28	126	126	13008	1	5	0	2	3	4	2	1	1	1	3	2	-9	15	5.0	1	2	-9	4	4	3	2	6	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	1	100000	-9	-9	-9	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	7	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	1	-9	0	5	-9	-9	-9	-9	1	4	1	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4000	0	0	0	0	0	0	1	100	1272.5	119.0	0.0	0.0	1605.0	300.0	0	0	571.0	0	1650.0	0.0	0	0.0	7000	1170	6000	2000	1800	0	0	7200	5000	1	1	3	75.0	-9	-9	-9
28	190	190	226	190	190	13069	1	5	0	2	1	4	5	-9	1	1	3	1	-9	10	4.0	1	5	-9	2	2	2	2	1	2	2	20	0	3.0	1	-9	3	1	1	2	2	2	2	2	1	0	5000	-9	-9	-9	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	7	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	18000	6000	0	0	0	0	0	0	0	-9	1119.0	108.0	0.0	100.0	3300.0	0.0	0	0	584.0	0	736.0	0.0	0	0.0	22000	40000	0	3000	2350	0	0	1368	2000	1	3	3	500.0	-9	-9	-9
7	144	144	7	2431	144	10823	2	6	0	2	1	1	1	1	2	1	3	1	-9	30	4.0	0	2	-9	4	2	4	1	2	1	1	20	0	3.0	1	-9	3	1	1	3	2	1	1	1	1	1	4700000	-9	-9	-9	1	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	8	3	0	0	2	3	3	0	2	2	1	1	0	7	2	0	3	1	1	0	3	0	0	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	5	6	9	3	0	-9	-9	-9	-9	0	1	2	4	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	946400	78000	0	19000	0	0	0	1	2000	2000.0	0.0	0.0	650.0	2330.0	1425.0	0	300	4000.0	4000	2000.0	400.0	500	0.0	0	303000	125	25000	244848	47600	0	1300	25000	1	1	4	2000.0	-9	-9	-9
16	107	107	232	4130	107	12237	1	2	0	2	3	4	2	3	2	1	4	2	-9	21	9.0	0	1	2	2	2	2	2	3	1	1	20	0	3.0	2	-9	3	1	1	1	2	2	2	2	1	1	100000	-9	-9	-9	0	-9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2000	0	0	3000	0	0	0	0	-9	21.0	0.0	0.0	0.0	169.0	0.0	0	0	0.0	0	0.0	12.0	0	600.0	0	2000	100	1000	0	0	0	35	200	0	-9	-9	-9.0	-9	-9	-9
17	331	331	204	3412	331	12536	1	4	0	2	1	4	5	-9	5	1	4	1	-9	20	8.0	0	4	6	1	2	2	2	1	1	1	20	0	1.0	1	-9	1	1	1	2	2	2	2	2	1	0	5000	-9	-9	-9	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	2	1	7	-9	1	62	-9	0	-9	0	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	60000	0	0	0	0	-9	1400.0	18.0	280.0	140.0	1200.0	135.0	0	0	456.0	0	480.0	420.0	160	200.0	0	2400	10800	2000	500	2000	0	1825	2600	0	-9	-9	-9.0	-9	-9	-9
9	71	71	9	71	71	11046	1	8	0	2	3	4	2	3	2	1	3	2	-9	15	7.0	0	2	-9	3	3	3	2	4	3	3	10	0	1.0	2	-9	1	1	1	1	1	2	2	2	1	1	100000	-9	-9	-9	1	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	1	4	1	1	1	1	4	0	0	1	2	0	0	0	0	1	0	1	0	1	1	0	0	1	0	2	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	62	95	1	0	0	3	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	7200	0	0	0	30000	0	0	0	1	400	475.0	0.0	0.0	75.0	2242.0	400.0	0	0	300.0	1500	100.0	37.0	0	4500.0	0	6685	1500	2000	3000	2500	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
28	175	175	28	175	175	13054	1	6	0	2	3	3	2	1	2	1	3	2	-9	7	5.0	0	1	-9	2	1	2	2	6	1	1	20	0	5.0	2	-9	5	1	1	1	1	1	1	2	1	0	150000	-9	-9	-9	1	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	1	3	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	0	0	5000	2000	0	0	0	-9	725.0	0.0	20.0	140.0	855.0	0.0	0	0	602.0	0	1214.0	0.0	540	1960.0	2045	0	500	5200	8380	0	0	5460	7000	0	-9	-9	-9.0	-9	-9	-9
25	34	34	25	34	34	12785	1	8	1	4	3	1	2	3	2	1	4	2	-9	15	11.0	0	1	2	3	3	3	2	6	1	1	10	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	1	100000	-9	-9	-9	1	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0	0	0	0	1	1	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	2	-9	-9	1	62	-9	0	-9	0	3	4	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3300	0	0	0	0	50	0	0	-9	393.5	0.0	20.0	300.0	810.0	900.0	0	0	414.0	0	860.0	0.0	0	472.0	4900	7425	0	300	1000	4970	0	1900	8000	0	-9	-9	-9.0	-9	-9	-9
17	46	46	17	46	46	12294	1	8	0	6	1	2	2	3	1	1	4	2	30	-9	-9.0	0	4	-9	2	2	3	2	1	1	1	20	0	1.0	2	-9	1	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	710.0	0.0	20.0	0.0	470.0	0.0	0	0	416.0	0	0.0	0.0	0	0.0	0	0	0	0	7000	0	0	0	230	0	-9	-9	-9.0	-9	-9	-9
12	55	55	228	55	55	11562	1	5	1	2	4	2	2	1	1	1	3	2	-9	10	4.0	0	2	-9	4	4	4	1	3	1	1	20	0	0.0	2	-9	0	1	1	3	3	1	1	1	1	0	500000	-9	-9	-9	1	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	4	3	0	0	1	3	0	0	1	1	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	7	1	3	-9	-9	0	-9	-9	-9	-9	0	2	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	62400	0	4500	9000	0	0	1	4500	1094.0	22.0	74.0	710.0	532.0	334.0	0	442	0.0	56	0.0	0.0	4500	0.0	21720	500	2400	1000	6000	0	-8	3000	0	0	-9	-9	-9.0	-9	-9	-9
19	28	28	28	3443	28	12604	1	3	0	2	3	4	5	-9	4	1	4	2	8	-9	-9.0	0	2	-9	2	2	2	2	6	4	4	14	0	5.0	2	-9	8	1	1	1	1	3	2	3	1	0	5000	-9	-9	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	5	2	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	140	524.0	20.0	10.0	200.0	172.0	0.0	0	0	140.0	0	480.0	0.0	0	0.0	0	0	400	500	0	0	0	0	500	0	-9	-9	-9.0	-9	-9	-9
17	300	300	17	3276	300	12508	1	10	0	6	1	4	2	1	1	1	2	2	1	-9	-9.0	0	4	-9	1	1	2	3	2	1	1	20	0	1.0	2	-9	1	1	1	2	2	3	2	2	0	0	-9	1	1000	-9	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1000	40000	0	0	0	0	12000	1	7000	216.0	0.0	0.0	200.0	1450.0	0.0	0	0	442.0	0	28.0	0.0	0	0.0	0	630	0	500	500	0	0	0	1000	0	-9	-9	-9.0	-9	-9	-9
25	17	17	25	17	17	12771	2	7	0	4	3	4	5	-9	4	1	4	2	-9	60	11.0	0	2	-9	3	3	2	2	6	3	3	6	0	0.0	3	-9	30	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1400	0	0	0	0	0	0	0	-9	414.0	24.0	20.0	70.0	232.0	0.0	0	0	356.0	0	150.0	0.0	0	0.0	0	775	250	0	0	0	0	0	1250	0	-9	-9	-9.0	-9	-9	-9
23	12	12	23	12	12	12724	1	5	0	2	6	4	2	1	6	1	3	2	-9	15	9.0	0	2	-9	2	2	2	2	6	3	1	8	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	1	1	0	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	71	0	0	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	5	0.0	0	1000.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	500	0	0	0	0	0	0	0	-9	957.0	0.0	0.0	238.0	775.0	0.0	0	0	235.0	0	1840.0	0.0	0	0.0	5000	23380	9000	2000	0	0	0	1222	6900	0	-9	-9	-9.0	-9	-9	-9
19	22	22	19	22	22	12600	1	5	1	2	3	4	2	3	4	1	4	2	-9	5	5.0	0	1	-9	2	2	2	2	6	4	4	8	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	1	250000	-9	-9	-9	1	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	1320.0	2000	0.0	4	670.0	3000.0	480.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	10000	0	0	0	0	0	0	-9	892.0	23.0	0.0	500.0	80.0	0.0	0	0	414.0	0	120.0	0.0	0	0.0	0	5360	1100	2000	200	0	0	1110	2700	0	-9	-9	-9.0	-9	-9	-9
25	28	28	25	2342	28	12780	2	6	0	2	1	4	5	-9	2	1	4	2	-9	10	6.0	0	2	-9	2	2	2	2	6	4	4	6	0	3.0	2	-9	3	1	1	2	2	2	2	1	1	0	30000	-9	-9	-9	0	-9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	14	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	8	-9	-9	-9	1	71	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	500	0	0	5500	0	0	45400	1	900	949.0	100.0	14.0	150.0	255.0	0.0	0	0	385.0	0	2424.0	0.0	0	0.0	1000	2600	3598	600	0	0	0	1300	1560	0	-9	-9	-9.0	-9	-9	-9
