basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	havemaid	maidnumb	buyfood	BUYFOOD1	BUYFOOD2	BUYFOOD3	cookfood	COOKFOD1	COOKFOD2	COOKFOD3	cleanup	CLEANUP1	CLEANUP2	CLEANUP3	cleanhse	CLEANHS1	CLEANHS2	CLEANHS3	buycloth	BUYCLOT1	BUYCLOT2	BUYCLOT3	washclot	WASHCLO1	WASHCLO2	WASHCLO3	carechld	CARECHD1	CARECHD2	CARECHD3	fetchwat	FETCHWA1	FETCHWA2	FETCHWA3	getwood	GETWOOD1	GETWOOD2	GETWOOD3	tendanim	TENDANI1	TENDANI2	TENDANI3	tendgard	TENDGAR1	TENDGAR2	TENDGAR3	repairs	REPAIRS1	REPAIRS2	REPAIRS3	wakeup	breakfst	lunch	supper	bedtime	WAKEACT1	TWAKEAC1	WAKEACT2	TWAKEAC2	WAKEACT3	TWAKEAC3	WAKEACT4	TWAKEAC4	WAKEACT5	TWAKEAC5	WAKEACT6	TWAKEAC6	WAKEACT7	TWAKEAC7	WAKEACT8	TWAKEAC8	MORNACT1	TMORACT1	MORNACT2	TMORACT2	MORNACT3	TMORACT3	MORNACT4	TMORACT4	MORNACT5	TMORACT5	MORNACT6	TMORACT6	MORNACT7	TMORACT7	MORNACT8	TMORACT8	NOONACT1	TNOACT1	NOONACT2	TNOACT2	NOONACT3	TNOACT3	NOONACT4	TNOACT4	NOONACT5	TNOACT5	NOONACT6	TNOACT6	NOONACT7	TNOACT7	NOONACT8	TNOACT8	NOONACT9	TNOACT9	NOONAC10	TNOACT10	EVENACT1	TEVACT1	EVENACT2	TEVACT2	EVENACT3	TEVACT3	EVENACT4	TEVACT4	EVENACT5	TEVACT5	EVENACT6	TEVACT6	EVENACT7	TEVACT7	EVENACT8	TEVACT8	EVENACT9	TEVACT9	EVENAC10	TEVACT10	physwrk	dextwrk	multiwrk	mathwrk	readwrk	getotwrk	streswrk	physhome	dexthome	multihme	mathhome	readhome	getothme	streshme	absentph	intaskph	diffwkph	absenteh	intaskeh	diffwkeh
23	16	16	23	16	16	12728	1	2	47	2	0	-9	1	-9	-9	-9	1	2	7	-9	7	1	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	400	700	1200	1900	2100	3	60	1	1	4	89	1	30	-9	-9	-9	-9	-9	-9	-9	-9	3	3	1	1	3	5	1	5	4	30	8	195	1	2	3	59	3	3	8	117	1	1	8	119	1	1	3	15	8	44	3	30	8	90	-9	-9	3	3	1	1	8	115	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	1	1	-7	1	3	2	1	1	3	1	1	2	1	1	1	1	1	1
29	19	19	29	19	19	13111	1	1	40	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	700	1200	1900	2000	1	2	3	38	8	20	4	30	2	15	5	5	8	10	-9	-9	3	5	8	60	4	55	8	60	3	2	8	60	3	58	-9	-9	3	35	5	2	8	143	4	60	8	60	1	7	3	53	8	60	-9	-9	-9	-9	3	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	-7	2	1	1	1	1	1	1	1
20	10	10	20	10	10	12609	1	1	58	4	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	8	-9	-9	-9	500	900	1200	1900	2000	4	30	5	3	3	27	4	90	1	20	3	40	8	30	-9	-9	3	15	4	45	8	90	3	30	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	45	8	60	1	10	8	110	3	15	8	45	5	2	3	28	8	90	3	15	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	3	3	3	1	2	2	2	2	2	2
12	24	24	12	24	24	11537	1	2	46	2	0	-9	1	7	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	600	900	1230	2000	2300	1	1	4	59	8	5	1	25	2	10	7	15	8	5	7	60	3	15	7	180	8	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	1	7	129	3	14	1	1	7	120	8	165	-9	-9	-9	-9	-9	-9	3	30	8	130	1	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1
9	44	44	9	44	44	11024	1	2	41	2	0	-9	1	-9	-9	-9	4	-9	-9	-9	5	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	5	-9	-9	4	-9	-9	-9	4	7	-9	-9	0	-9	-9	-9	4	-9	-9	-9	4	-9	-9	-9	8	-9	-9	-9	600	615	1130	2000	2200	1	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	3	25	1	5	7	40	8	20	7	210	-9	-9	3	15	8	45	7	240	3	20	7	50	8	140	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	30	1	10	8	55	1	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1
17	195	195	137	3089	195	12407	1	2	36	2	1	4	1	-9	-9	-9	8	1	-9	-9	8	1	-9	-9	8	-9	-9	-9	1	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	500	800	1200	1800	2300	8	60	2	90	1	5	8	25	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	15	3	125	8	90	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	8	45	8	180	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	230	1	35	8	25	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26	45	45	357	3469	45	12823	2	3	42	5	0	-9	1	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	0	-9	-9	-9	6	-9	-9	-9	4	-9	-9	-9	3	4	6	-9	4	-9	-9	-9	500	700	1200	1900	2100	1	10	3	10	1	15	4	60	8	25	-9	-9	-9	-9	-9	-9	3	10	7	130	8	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	60	7	130	8	225	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	60	1	20	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	1	2	1	1	1	1	-7	1	1	1	1	1	1	1	1
31	31	31	31	31	31	13224	1	2	50	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	2	-9	-9	-9	600	700	1200	1900	2000	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	60	1	1	5	30	4	120	3	60	1	29	-9	-9	-9	-9	3	60	7	300	5	30	3	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	58	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	-7	-7	2	1	2	2	2	-7	-7	2	1	1	1	1	2	1	2
25	33	33	25	33	33	12784	1	2	46	2	0	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	300	800	1200	1900	100	1	10	3	10	7	280	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	20	7	210	1	20	7	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	350	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	1	-7	1	2	1	1	-7	1	3	1	2	1	1	1	2	2	2
29	9	9	29	9	9	13102	1	2	41	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	800	1200	1900	2000	1	5	3	26	8	29	2	120	3	10	4	50	-9	-9	-9	-9	3	5	2	15	5	62	3	10	2	88	3	10	1	25	2	25	3	15	2	45	8	60	2	120	3	10	4	20	8	30	5	4	2	106	3	10	3	10	2	20	1	10	8	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	2	3	2	-7	2	2	1	1	1	2	2	1
23	19	19	23	19	19	12731	1	2	51	2	0	-9	1	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	700	705	1200	1900	600	8	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	120	3	50	8	115	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	28	7	60	8	132	3	5	7	180	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	525	3	64	1	4	3	52	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	1	2	1	1	1	-7	-7	1	1	2	2	1	1	1	1	1
29	35	35	29	2626	35	13123	1	2	49	2	0	-9	1	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	400	900	1200	2000	2100	1	2	3	9	8	109	4	65	5	75	8	40	-9	-9	-9	-9	3	10	8	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	160	3	5	4	45	1	18	2	172	8	30	2	30	-9	-9	-9	-9	3	15	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	-7	1	1	2	2	2	2	2	2	2
25	8	8	25	8	8	12762	1	2	54	2	0	-9	1	2	-9	-9	1	2	-9	-9	1	2	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	1	-9	-9	2	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	300	800	1200	2000	2100	8	2	1	6	3	92	4	10	8	100	1	35	4	55	-9	-9	3	10	1	2	3	13	4	95	8	60	3	60	-9	-9	-9	-9	3	15	1	3	4	20	8	202	4	60	3	60	8	120	-9	-9	-9	-9	-9	-9	3	20	1	3	8	37	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	-7	1	3	2	2	1	1	2	2	2	2
19	14	14	19	14	14	12592	2	2	40	5	0	-9	1	-9	-9	-9	4	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	2	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	4	-9	-9	-9	4	-9	-9	-9	0	-9	-9	-9	4	-9	-9	-9	500	900	1200	2000	2300	1	30	7	30	3	5	7	175	-9	-9	-9	-9	-9	-9	-9	-9	3	20	7	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	7	160	3	5	7	295	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	7	100	3	20	8	40	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	2	-7	2	2	2	2	2	3	1	2	2	1	1	1	1	1	1
17	339	339	17	339	339	12542	1	2	46	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	-9	1200	1900	2100	3	15	8	45	4	180	3	70	8	50	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	230	3	30	8	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1
20	25	25	20	25	25	12622	1	2	60	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	2	7	1	-9	7	-9	-9	-9	500	700	1200	1900	2000	3	60	4	10	8	50	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	5	120	8	60	4	25	3	45	8	30	-9	-9	-9	-9	3	20	8	280	3	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	5	8	25	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	-7	-7	1	2	1	1	1	1	-7	1	2	1	1	1	1	1	1
18	28	28	18	28	28	12565	1	2	39	2	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	7	2	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	500	600	1200	2000	2030	1	2	4	53	1	1	3	4	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	2	15	8	30	7	300	-9	-9	-9	-9	-9	-9	3	10	7	230	3	5	7	190	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	1	8	19	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	1	1	1	2	1	1	-7	-7	-7	2	2	2	1	1	1	1	1
22	10	10	22	10	10	12699	2	2	57	2	0	-9	7	-9	-9	-9	2	1	-9	-9	2	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	900	1200	1700	2100	1	5	8	55	3	5	7	120	8	55	-9	-9	-9	-9	-9	-9	3	10	2	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	230	8	50	1	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	2	-7	2	2	2	2	2	2	-7	2	2	1	1	1	1	1	1
18	30	30	18	30	30	12567	1	2	37	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	2	-9	-9	2	-9	-9	-9	530	730	1200	1900	2100	3	30	1	2	4	3	3	55	5	30	-9	-9	-9	-9	-9	-9	3	20	4	40	8	30	4	60	1	40	8	20	3	60	-9	-9	3	20	5	10	4	30	7	180	8	60	3	60	5	20	3	40	-9	-9	-9	-9	3	20	8	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	1	-7	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1
18	15	15	255	4092	15	12552	1	2	51	2	0	-9	1	2	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	1	2	-9	-9	1	2	-9	-9	2	-9	-9	-9	500	800	1200	1900	2200	1	5	3	55	2	3	5	60	4	57	-9	-9	-9	-9	-9	-9	3	5	1	35	8	80	7	120	-9	-9	-9	-9	-9	-9	-9	-9	3	5	7	235	3	2	7	118	6	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	175	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2
15	39	39	15	39	39	12106	1	2	61	2	0	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	500	-9	1200	1900	2300	8	20	3	30	2	90	4	40	3	15	4	165	8	40	4	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	25	8	35	5	120	3	15	4	45	3	30	4	25	5	20	1	30	8	75	3	25	1	5	8	210	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	-7	1	1	1	1	1	1	1	1
18	13	13	18	13	13	12550	1	2	37	2	0	-9	1	2	-9	-9	7	2	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	7	2	-9	-9	7	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	300	900	1200	1800	2000	7	120	3	5	7	235	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	110	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	7	180	8	60	1	20	8	40	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	80	1	12	8	18	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-7	2	2	1	1	1	1	-7	2	2	1	1	1	1	1	1
28	169	169	137	169	169	13048	1	1	41	5	0	-9	1	-9	-9	-9	1	-9	-9	-9	6	-9	-9	-9	6	1	-9	-9	1	-9	-9	-9	1	6	-9	-9	6	1	-9	-9	6	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	6	-9	-9	-9	500	900	1400	1900	2000	1	25	7	215	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	245	8	45	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	120	8	60	4	15	8	60	3	30	-9	-9	-9	-9	-9	-9	-9	-9	3	15	2	25	1	10	2	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	1	-7	1	2	1	1	1	1	-7	1	2	1	1	1	1	1	1
9	45	45	9	45	45	11025	2	1	50	5	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	630	730	1230	2000	2100	4	10	3	20	1	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	1	7	134	3	14	1	1	7	115	8	20	-9	-9	3	15	1	1	7	134	3	14	1	1	7	120	4	105	3	60	-9	-9	-9	-9	3	20	1	1	8	38	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	-7	1	2	1	1	-7	1	-7	1	2	1	1	1	1	1	1
26	11	11	26	11	11	12792	1	2	45	2	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	1	-9	-9	1	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	300	800	1100	1800	2030	8	120	3	30	1	20	4	10	5	2	4	118	-9	-9	-9	-9	3	20	8	40	4	60	8	30	3	30	-9	-9	-9	-9	-9	-9	3	45	8	195	4	20	8	60	4	20	5	2	3	18	8	60	-9	-9	-9	-9	3	10	8	120	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	-7	1	2	1	1	1	1	1	1
29	61	61	332	61	61	13149	2	2	45	2	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	2	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	800	1300	1900	2000	1	2	3	48	4	40	5	60	1	30	-9	-9	-9	-9	-9	-9	3	15	1	5	7	120	8	40	7	120	-9	-9	-9	-9	-9	-9	3	15	7	45	5	30	1	20	3	10	7	210	8	30	-9	-9	-9	-9	-9	-9	3	20	8	40	1	5	4	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	3	3	2	2	2	1	3	2	2	1	2	2	1	1	1	1	1	1	1
20	21	21	20	21	21	12619	1	2	44	2	0	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	430	700	1200	1800	2100	1	6	3	59	5	5	4	80	-9	-9	-9	-9	-9	-9	-9	-9	3	25	1	1	4	34	1	16	8	224	-9	-9	-9	-9	-9	-9	3	10	8	290	5	5	3	55	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	45	8	134	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	1	1	1	2	2	1	2	-7	1	1	2	1	1	1	1	1	1
29	64	64	29	64	64	13151	2	4	40	2	0	-9	1	-9	-9	-9	1	4	-9	-9	1	3	7	-9	3	1	-9	-9	1	3	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	3	-9	-9	-9	3	-9	-9	-9	4	-9	-9	-9	500	700	1200	1900	2000	1	11	3	60	1	25	2	24	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	5	3	30	2	30	4	175	3	30	-9	-9	-9	-9	3	30	1	5	3	25	8	60	2	30	1	1	8	29	7	240	-9	-9	-9	-9	3	30	1	5	8	24	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	2	1	1	-7	2	2	3	1	1	3	1	2	2	2	2	1	1	1	1
8	129	129	266	129	129	10983	1	2	40	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	900	1200	2000	2400	7	60	3	5	7	115	1	30	7	90	-9	-9	-9	-9	-9	-9	3	10	7	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	170	3	5	7	265	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	7	105	4	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	1	1	1	3	1	1	1	2	3	-7	2	3	1	1	1	1	1	1
25	35	35	316	35	35	12786	1	2	53	2	0	-9	1	7	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	1	9	7	-9	1	7	-9	-9	7	1	-9	-9	0	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	-9	1100	1900	2100	1	2	3	28	8	30	1	15	3	5	4	160	1	10	4	50	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	8	105	4	120	3	10	4	30	8	80	3	90	8	20	3	10	3	10	1	3	8	107	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	3	2	2	2	1	1	1	2	2	1
31	13	13	31	13	13	13211	1	2	41	2	0	-9	1	-9	-9	-9	2	1	-9	-9	2	-9	-9	-9	7	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	7	1	-9	2	-9	-9	-9	2	7	-9	-9	2	-9	-9	-9	2	-9	-9	-9	530	800	1100	2000	2100	8	30	4	10	1	60	8	50	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	5	8	30	4	30	8	30	3	55	8	10	-9	-9	3	40	1	5	8	195	3	10	8	110	3	50	8	130	-9	-9	-9	-9	-9	-9	3	20	1	5	8	35	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	2	2	3	-7	2	2	2	2	2	-7	-7	2	2	2	3	3	1	1	1
10	176	176	316	3073	176	11300	1	2	52	2	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	630	1200	1930	2130	1	2	3	103	5	15	4	30	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	10	1	25	7	25	1	20	7	120	3	10	7	110	3	20	8	40	7	150	3	5	7	115	5	60	3	60	-9	-9	-9	-9	-9	-9	3	15	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-7	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
