basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	knowhere	timewith	trapped	dowant	husbway	letwear	please	angrycon	sexelse	rdiscuss	pdiscuss	rdisyear	pdisyear	rdispreg	pdispreg	rgotinfo	pgotinfo	rinfoyr	pinfoyr	rinfoprg	pinfoprg	rsettle	psettle	rsetyear	psetyear	rsetpreg	psetpreg	rnagged	pnagged	rnagyear	pnagyear	rnagpreg	pnagpreg	ryelled	pyelled	ryellyr	pyellyr	ryellprg	pyellprg	rswore	pswore	rsworeyr	psworeyr	rsworprg	psworprg	rsulked	psulked	rsulkyr	psulkyr	rsulkprg	psulkprg	rstomped	pstomped	rstompyr	pstompyr	rstomprg	pstomprg	rsmash	psmash	rsmashyr	psmashyr	rsmashpr	psmashpr	rhand	phand	rhandyr	phandyr	rhandprg	phandprg	rthrew	pthrew	rthrewyr	pthrewyr	rthrewpr	pthrewpr	rpushed	ppushed	rpushyr	ppushyr	rpushprg	ppushprg	rhit	phit	rhityr	phityr	rhitpreg	phitpreg	rhard	phard	rhardyr	phardyr	rhardprg	phardprg	rharmed	pharmed	rharmyr	pharmyr	rharmprg	pharmprg	PHURTR1	PHURTR2	PHURTR3	RHURTP1	RHURTP2	RHURTP3	startedf	violent	RESOLVE1	RESOLVE2	parehurt	hurtphys	paremed
20	14	14	20	14	14	12612	2	2	38	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
6	18	18	6	18	18	10627	1	2	37	2	1	1	0	0	0	0	0	1	0	1	1	2	1	0	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	1	2	1	2	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	-9	0	-9	1	1	2	2	2	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	9	-9	-9	2	2	2	-9	0	-9	0
5	12	12	249	2187	12	10611	1	2	39	2	1	1	0	0	0	0	1	1	0	1	1	2	2	2	2	1	1	2	2	2	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	1	0	1	-9	1	-9	1	1	2	2	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
20	15	15	237	15	15	12613	1	2	39	2	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	5	-9	0	-9	0
29	42	42	29	42	42	13130	1	1	62	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
28	229	229	28	229	229	13093	1	2	47	2	1	0	0	0	0	0	0	0	1	1	1	2	2	0	0	1	1	2	2	0	0	0	0	-9	-9	-9	-9	0	1	-9	3	-9	2	1	1	2	3	2	2	1	1	1	2	1	1	1	1	3	3	1	1	0	1	-9	2	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	2	-9	0	-9	0
20	16	16	213	16	16	12614	1	1	56	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
1	152	152	1	152	152	10109	1	2	44	2	1	0	1	0	0	0	-8	1	-8	1	0	1	-9	1	-9	1	1	1	1	1	1	1	0	0	-9	0	-9	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	-9	-9	-9	-9	2	-9	-9	5	2	-9	2	2	2	-9	0	-9	0
16	55	55	223	3367	55	12196	1	2	43	2	0	0	1	0	1	0	1	1	0	1	1	3	3	3	3	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	3	3	3	3	1	1	3	3	3	3	1	0	0	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
20	9	9	20	9	9	12608	1	2	43	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	9	-9	-9	1	1	3	-9	0	-9	0
11	190	190	11	190	190	11521	1	1	49	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
29	6	6	230	6	6	13099	1	2	38	2	0	0	0	0	0	0	1	0	0	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	3	2	3	2	1	1	3	3	3	3	1	0	3	-9	3	-9	1	1	0	0	0	0	1	1	3	3	3	3	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	3	-9	-9	1	1	3	-9	0	-9	0
26	49	49	26	49	49	12827	1	2	54	2	1	0	0	1	1	1	1	1	0	1	1	2	2	2	2	1	1	3	2	0	2	0	1	-9	2	-9	0	0	1	-9	3	-9	0	1	1	3	3	0	0	1	1	2	2	0	0	1	1	2	2	0	0	0	1	-9	2	-9	0	0	1	-9	1	-9	0	1	1	0	2	0	0	0	1	-9	2	-9	0	0	1	-9	2	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	2	2	2	-9	0	-9	0
25	12	12	250	4052	12	12766	2	2	54	2	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	1	1	1	-9	0	-9	0
22	28	28	22	28	28	12716	1	1	58	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
20	36	36	20	36	36	12630	1	2	52	2	1	0	0	0	0	0	1	0	0	1	1	3	3	3	3	1	1	0	0	3	3	0	0	-9	-9	-9	-9	1	0	0	-9	2	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	1	-9	-9	1	-9	1	-9	0	-9	0
20	17	17	20	17	17	12615	1	2	53	2	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
21	10	10	205	10	10	12682	1	2	44	2	1	0	0	0	0	0	1	0	0	1	1	3	2	3	2	1	1	0	0	3	1	0	1	-9	0	-9	0	1	1	0	0	3	2	1	1	0	0	3	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	1	2	-9	2	2	4	-9	1	2	0
28	147	147	28	147	147	13029	1	2	62	2	1	0	1	1	1	0	1	0	0	1	1	1	1	3	3	1	1	1	1	3	3	0	0	-9	-9	-9	-9	1	1	1	2	2	2	1	1	0	1	0	2	0	1	-9	1	-9	1	1	0	2	-9	1	-9	1	1	0	1	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	0	-9	0	0	1	-9	0	-9	0	1	-9	-9	13	-9	-9	2	2	3	-9	0	-9	0
20	58	58	20	58	58	12648	1	1	40	2	0	0	0	0	1	0	0	1	0	1	1	2	2	0	0	1	0	2	-9	0	-9	0	0	-9	-9	-9	-9	1	0	2	-9	0	-9	1	0	1	-9	0	-9	1	1	3	1	0	0	1	0	2	-9	0	-9	1	1	2	0	0	0	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	1	1	0	1	0	0	0	0	-9	-9	-9	-9	1	1	1	1	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	-9	-9	1	-9	-9	1	1	2	-9	0	-9	0
23	16	16	23	16	16	12728	1	2	47	2	1	0	1	0	0	0	0	0	1	1	0	2	-9	3	-9	1	1	3	1	3	2	1	0	0	-9	0	-9	1	1	2	3	2	3	1	1	3	3	3	3	1	1	1	1	1	1	1	1	2	2	1	1	0	1	-9	3	-9	2	0	1	-9	2	-9	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	3	-9	1	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	1	-9	1	-9	0	1	2	-9	-9	-9	-9	2	2	2	-9	0	-9	0
29	19	19	29	19	19	13111	1	1	40	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
20	10	10	20	10	10	12609	1	1	58	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
12	24	24	12	24	24	11537	1	2	46	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	2	3	1	0	0	0	-9	-9	-9	-9	1	0	3	-9	1	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	1	0	1	-9	1	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	3	-9	0	-9	0
9	44	44	9	44	44	11024	1	2	41	2	1	0	0	0	0	0	0	0	0	1	1	3	3	2	2	1	1	3	3	2	2	0	0	-9	-9	-9	-9	1	1	3	3	2	2	1	1	3	3	2	2	1	1	3	3	2	2	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
17	195	195	137	3089	195	12407	1	2	36	2	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	-9	-9	-9	-9	1	1	1	1	0	0	1	1	1	1	0	0	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
26	45	45	357	3469	45	12823	2	3	42	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
31	31	31	31	31	31	13224	1	2	50	2	1	1	0	0	0	0	0	1	0	1	1	3	3	0	0	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	3	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
25	33	33	25	33	33	12784	1	2	46	2	1	1	1	1	1	0	1	1	0	1	1	3	3	3	3	1	1	2	2	2	2	1	0	0	-9	0	-9	1	0	3	-9	0	-9	1	1	1	1	3	0	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	1	-9	1	2	0
29	9	9	29	9	9	13102	1	2	41	2	1	0	0	0	0	0	0	-8	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	3	3	0	3	1	0	3	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	2	-9	1	2	0
23	19	19	23	19	19	12731	1	2	51	2	1	0	1	1	1	0	1	0	0	1	1	3	1	1	2	1	1	2	3	1	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	2	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	2	2	3	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	2	-9	-9	2	-9	4	-9	0	-9	0
25	8	8	25	8	8	12762	1	2	54	2	1	0	0	1	1	0	1	1	1	1	1	1	1	3	3	1	1	1	1	3	3	0	0	-9	-9	-9	-9	1	1	1	3	3	3	1	1	1	1	3	3	1	1	1	1	3	3	0	1	-9	0	-9	3	1	1	1	1	3	3	0	1	-9	1	-9	0	1	0	1	-9	3	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	1	1	0
29	35	35	29	2626	35	13123	1	2	49	2	1	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	1	-9	0	-9	0
19	14	14	19	14	14	12592	2	2	40	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
17	339	339	17	339	339	12542	1	2	46	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	3	-9	2	-9	1	0	0	-9	0	-9	1	0	2	-9	2	-9	0	1	-9	2	-9	0	1	0	0	-9	0	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	1	1	0	0	0	0	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	7	-9	-9	2	2	2	-9	1	1	0
20	25	25	20	25	25	12622	1	2	60	2	1	0	1	0	0	0	0	-8	0	1	1	0	0	2	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	0	0	1	1	1	1	0	0	0	0	0	0	-9	-9	-9	-9	1	1	0	0	0	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	2	2	2	-9	0	-9	0
18	28	28	18	28	28	12565	1	2	39	2	1	0	0	0	0	0	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	0	0	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
22	10	10	22	10	10	12699	2	2	57	2	1	0	1	0	0	1	0	-8	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	2	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	0	-9	0	-9	1	0	2	-9	0	-9	1	0	2	-9	0	-9	1	0	2	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	1	1	4	-9	1	1	0
18	30	30	18	30	30	12567	1	2	37	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
18	15	15	255	4092	15	12552	1	2	51	2	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	2	-9	2	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	10	-9	-9	-9	-9	-9	2	2	1	-9	0	-9	0
15	39	39	15	39	39	12106	1	2	61	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
18	13	13	18	13	13	12550	1	2	37	2	1	1	1	1	1	1	1	-8	-8	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	1	1	0
28	169	169	137	169	169	13048	1	1	41	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
