basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	shoedec	SHOECON1	SHOEVOT1	SHOECON2	SHOEVOT2	SHOECON3	SHOEVOT3	shoeprev	shoesat	shoeimpt	clotdec	CLOTCON1	CLOTVOT1	CLOTCON2	CLOTVOT2	CLOTCON3	CLOTVOT3	clotprev	clotsat	clotimpt	docdec	DOCCON1	DOCVOT1	DOCCON2	DOCVOT2	DOCCON3	DOCVOT3	docprev	docsat	docimpt	appldec	APPLCON1	APPLVOT1	APPLCON2	APPLVOT2	APPLCON3	APPLVOT3	applprev	applsat	applimpt	landdec	LANDCON1	LANDVOT1	LANDCON2	LANDVOT2	LANDCON3	LANDVOT3	landprev	landsat	landimpt	schldec	SCHLCON1	SCHLVOT1	SCHLCON2	SCHLVOT2	SCHLCON3	SCHLVOT3	schlprev	schlsat	schlimpt	workdec	WORKCON1	WORKVOT1	WORKCON2	WORKVOT2	WORKCON3	WORKVOT3	workprev	worksat	workimpt	rmondec	RMONCON1	RMONVOT1	RMONCON2	RMONVOT2	RMONCON3	RMONVOT3	rmonprev	rmonsat	rmonimpt	spoudec	SPOUCON1	SPOUVOT1	SPOUCON2	SPOUVOT2	SPOUCON3	SPOUVOT3	spouprev	spousat	spouimpt	vistdec	VISTCON1	VISTVOT1	VISTCON2	VISTVOT2	VISTCON3	VISTVOT3	vistprev	vistsat	vistimpt	giftdec	GIFTCON1	GIFTVOT1	GIFTCON2	GIFTVOT2	GIFTCON3	GIFTVOT3	giftprev	giftsat	giftimpt	helpdec	HELPCON1	HELPVOT1	HELPCON2	HELPVOT2	HELPCON3	HELPVOT3	helpprev	helpsat	helpimpt	usedec	USECON1	USEVOT1	USECON2	USEVOT2	USECON3	USEVOT3	useprev	usesat	useimpt	fpdec	FPCON1	FPVOT1	FPCON2	FPVOT2	FPCON3	FPVOT3	fpprev	fpsat	fpimpt	hhldhead	ownmoney	talkmon	hhbills	skipmeal	rincome	withoutr	wantwork	partearn	incomesp	trackmon	controlm	arguemon	knowmuch	justify	dontbuy	rpalive	hpalive	rmalive	hmalive	rmaeduc	rmaecon	gradepa	occupa	tallpa	gradema	occuma	tallma	gradegpa	occugpa	tallgpa	gradegma	occugma	tallgma	rsibling	birthord
17	317	317	17	317	317	12525	2	2	45	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	3	0	2	0	1	1	2	1	1	1	0	0	0	0	1	0	0	1	3	3	430	1	4	430	0	2	470	0	-8	-8	-8	13	11
31	7	7	206	7	7	13206	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	0	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	1	1	1	3.0	2	3.0	-9	-9	0	1	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	0	1	4	2	2	-9	-9	0	1	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	0	1	3	0	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	-9	-9	0	1	2	1	1	1	0	1	1	1	1	1	0	-8	3	0	430	2	4	430	0	0	430	1	-8	430	-8	9	2
31	16	16	1	3131	16	13214	2	2	41	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	1	1	1	3	2	3	-9	-9	0	1	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	-9	-9	1	1	2	3	1	1	1	1	1	1	0	1	1	1	3	6	752	1	6	711	1	5	400	0	4	400	0	5	3
18	16	16	18	16	16	12553	1	2	47	2	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	3	6	-9	-9	-9	-9	3	1	2	0	1	3	2	3	-9	-9	0	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	0	1	1	0	2	6	-9	-9	-9	-9	2	1	1	0	1	3	2	3	-9	-9	0	1	1	0	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	2	2	1	1	2	0	2	1	1	1	2	3	1	0	1	1	1	1	1	1	1	1	3	9	400	1	6	335	2	0	400	0	0	400	2	10	11
23	14	14	23	14	14	12726	1	2	45	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	3	6	-9	-9	-9	-9	3	1	1	0	1	4	2	2	-9	-9	1	-9	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	4	2	2	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	2	0	1	3	0	2	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	3	0	430	2	4	430	0	0	400	0	0	0	0	8	6
31	8	8	31	3470	8	13207	1	1	47	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	4	6	-9	-9	-9	-9	4	1	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	2	2	4	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	3	0	2	0	1	5	2	1	1	1	0	0	0	1	1	1	1	3	1	0	430	1	0	0	2	0	335	1	0	335	2	13	11
29	60	60	29	60	60	13148	1	2	49	2	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	1	1	4	2	2	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	2	1	1	3	0	2	0	1	1	2	4	1	0	1	1	1	0	0	0	0	3	3	3	793	1	0	711	0	4	470	1	0	335	0	12	1
19	15	15	19	15	15	12593	1	2	57	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	4	6	-9	-9	-9	-9	4	1	3	1	1	3	2	3	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	4	6	-9	-9	-9	-9	4	1	2	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	2	1	1	1	0	2	1	1	1	2	3	1	1	1	1	0	1	1	1	1	1	3	3	400	1	4	335	1	0	400	0	0	335	1	7	2
28	108	108	28	108	108	12991	2	2	53	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	3	0	2	0	1	1	2	1	1	1	1	1	1	0	0	0	0	2	2	6	771	1	6	711	1	13	931	1	11	0	1	4	1
31	56	56	206	2304	56	13247	1	2	42	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	2	1	1	2	0	2	1	1	1	2	1	1	0	0	1	0	1	1	1	1	2	3	-8	400	0	-8	400	0	-8	771	1	-8	913	1	6	2
22	20	20	22	20	20	12708	2	1	50	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	1	2	0	2	0	0	1	2	1	1	3	0	1	0	1	1	1	0	-8	3	3	470	1	0	400	0	-8	470	0	-8	-8	-8	5	4
32	27	27	32	27	27	13281	1	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	2	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	2	1	2	1	1	3	2	3	-9	-9	2	1	2	2	1	1	2	0	2	1	1	5	2	3	1	1	1	0	1	1	1	1	1	1	2	5	400	2	6	400	2	6	824	1	0	852	0	6	1
10	236	236	142	3188	236	11358	1	2	50	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	3	6.0	-9	-9.0	-9	-9	3	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	1	1	4	2	2	-9	-9	1	-9	2	0	3	3	4	3	-9	-9	12	1	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	2	1	4	1	0	2	0	1	1	2	2	1	0	0	1	0	1	1	1	1	3	3	4	771	2	6	400	1	-8	470	0	-8	335	0	9	4
2	28	28	208	28	28	10149	2	2	40	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	1	0	1	3	2	3	-9	-9	0	1	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	0	1	0	2	1	1	1	1	1	1	0	1	1	1	2	3	-8	303	-8	2	332	1	-8	400	2	-8	400	0	2	1
3	295	295	3	295	295	10458	1	1	35	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	6	1	0	2	0	1	3	2	1	1	1	0	1	1	1	-8	1	1	1	1	14	231	1	13	231	1	-8	-8	-8	12	0	1	4	5
29	17	17	29	17	17	13109	2	2	60	2	1	3	6	-9	-9	-9	-9	3	1	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	2	2	4	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	4	1	0	2	1	1	1	2	1	1	1	1	1	1	1	0	1	0	-8	3	4	761	1	4	302	0	-8	430	1	-8	430	2	11	1
17	289	289	202	3102	289	12497	1	2	51	2	1	4	6	-9	-9	-9	-9	4	1	1	1	2	6	-9	-9.0	-9	-9.0	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	3	0	2	0	1	5	1	1	1	3	0	1	1	0	0	0	0	2	2	7	932	2	2	914	0	6	641	1	4	914	0	9	6
10	133	133	273	4069	133	11263	1	1	46	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6.0	-9	-9.0	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	1	2	0	2	0	1	3	3	3	3	2	1	1	1	1	1	1	1	2	2	9	400	1	9	0	1	7	601	1	11	711	1	8	4
20	64	64	20	64	64	12654	2	2	40	2	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9.0	-9	-9.0	2	1	2	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6.0	-9	-9.0	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	2	1	1	3	0	2	0	1	1	2	2	2	1	1	1	0	1	1	1	1	1	3	1	430	1	1	430	1	0	430	1	0	430	1	8	8
18	9	9	18	9	9	12546	2	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	0	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	2	0	1	1	2	3	3	0	1	1	1	1	1	1	1	3	3	0	400	1	0	400	0	0	400	1	0	400	0	7	8
28	168	168	28	168	168	13047	1	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	2	2	1	1	2	0	2	1	1	1	2	1	1	1	0	1	1	1	0	0	1	1	-8	0	430	1	4	335	-8	-8	494	-8	0	852	0	9	5
6	108	108	6	108	108	10700	2	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	1	0	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	3	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	-8	-8	1	14	711	0	-8	641	1	0	941	0	5	3
18	23	23	9	3228	23	12560	1	2	48	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	3	0	-9	-9	1	2	2	3	2	1	1	1	1	1	0	1	1	3	3	1	400	1	0	400	2	-8	-8	-8	0	303	2	2	2
28	166	166	28	166	166	13045	2	2	53	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3.0	2	3.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	2	1	4	1	0	2	1	1	5	2	3	3	0	1	1	1	1	1	1	1	1	3	4	400	0	3	302	2	0	904	1	2	335	2	7	1
2	130	130	269	130	130	10237	1	2	51	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	3	1	2	6.0	-9	-9.0	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	1	0	1	1	1	5	2	1	2	0	1	1	1	1	0	1	1	1	3	6	430	1	4	335	2	-8	-8	-8	6	335	0	7	5
28	125	125	28	125	125	13007	1	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4.0	-9	-9.0	2	1	2	1	1	2	2	4	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	2	1	1	3	2	3	-9	-9	2	1	3	1	1	2.0	2	4.0	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	0	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	1	0	-9	-9	0	1	2	3	1	3	1	1	1	1	1	1	1	3	3	4	400	1	3	401	0	4	501	0	-8	0	1	12	7
28	31	31	28	31	31	12933	2	2	48	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	2	2	4	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6.0	-9	-9.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	2	2	4	-9	-9	2	1	3	1	1	4	2	2	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	0	1	1	1	4	2	2	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	2	0	2	1	1	1	2	3	2	1	0	1	1	1	1	1	1	2	3	2	430	1	0	0	1	-8	892	1	4	0	0	6	2
11	93	93	11	93	93	11440	1	2	39	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	3	335	1	2	335	2	4	826	2	6	860	2	4	3
31	32	32	287	32	32	13225	2	1	56	4	1	1	3	2	3	-9	-9	0	1	2	1	1	4	2	2.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	0	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	4	3	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	3	3	4	932	1	5	711	2	-8	905	1	-8	332	1	6	6
