basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	linenumb	relhead	relmom	relindex	sex	monbirth	yearbirt	age	gradecom	vocation	inschool
16	155	155	12276	22276	1	8	4	4	6	1	8	1996	11	-9	0	-9
16	155	155	12276	22276	1	9	5	5	7	2	1	1998	9	-9	0	-9
16	150	150	12274	22274	1	1	0	1	2	1	4	1952	55	-9	0	-9
16	150	150	12274	22274	1	2	1	0	3	2	2	1954	53	11	0	0
16	150	150	12274	22274	1	3	4	4	6	1	9	1979	28	-9	0	-9
16	150	150	12274	22274	1	4	4	4	34	1	2	1984	23	11	0	0
16	150	150	12274	22274	1	5	4	4	6	1	5	1986	21	-9	0	-9
16	150	150	12274	22274	1	6	4	4	6	1	5	1988	19	-9	0	-9
16	150	150	12274	22274	1	7	4	4	6	1	3	1990	17	-9	0	-9
16	150	150	12274	22274	1	8	4	4	6	1	4	1992	15	-9	0	-9
16	150	150	12274	22274	1	9	4	4	6	1	11	1994	13	-9	0	-9
16	150	150	12274	22274	1	10	5	5	7	2	1	1997	10	-9	0	-9
16	150	150	12274	22274	1	11	5	5	7	2	8	2002	5	-9	0	-9
16	150	150	12274	22274	1	12	5	5	7	2	8	1978	29	-9	0	-9
16	150	150	12274	22274	1	13	8	8	15	1	9	2005	2	-9	0	-9
16	150	150	12274	22274	1	14	5	5	7	2	1	1982	25	-9	0	-9
16	150	150	12274	22274	1	15	9	9	16	2	11	2007	0	-9	0	-9
16	31	31	12178	22178	1	1	0	1	2	1	3	1955	52	-9	0	-9
16	31	31	12178	22178	1	2	1	0	3	2	1	1960	47	11	0	0
16	31	31	12178	22178	1	3	5	5	34	2	6	1983	24	15	0	0
16	31	31	12178	22178	1	4	4	4	6	1	3	1987	20	-9	0	-9
16	31	31	12178	22178	1	5	4	4	6	1	9	1993	14	-9	0	-9
16	43	43	12187	22187	1	1	0	1	2	1	3	1952	55	-9	0	-9
16	43	43	12187	22187	1	2	1	0	3	2	8	1951	56	12	0	0
16	43	43	12187	22187	1	3	4	4	34	1	6	1983	24	10	0	0
16	43	43	12187	22187	1	4	4	4	6	1	2	1996	11	-9	0	-9
16	43	43	12187	22187	1	5	9	9	16	2	11	1991	15	-9	0	-9
16	43	43	12187	22187	1	6	8	8	15	1	9	1996	11	-9	0	-9
3	115	115	10301	20301	2	1	0	1	38	1	2	1962	45	-9	0	-9
3	115	115	10301	20301	2	2	1	0	3	2	12	1964	42	10	0	0
3	115	115	10301	20301	2	3	4	4	41	1	2	1996	11	-9	0	-9
3	115	115	10301	20301	2	4	5	5	42	2	12	1997	9	-9	0	-9
3	115	115	10301	20301	2	5	4	4	41	1	6	2000	7	-9	0	-9
3	115	115	10301	20301	2	6	4	4	41	1	10	2002	4	-9	0	-9
3	113	113	10299	20299	1	1	0	1	2	1	8	1958	49	-9	0	-9
3	113	113	10299	20299	1	2	1	0	3	2	1	1955	52	13	0	0
3	113	113	10299	20299	1	3	5	5	34	2	9	1983	24	15	0	0
3	113	113	10299	20299	1	4	4	4	6	1	1	1986	21	-9	0	-9
3	113	113	10299	20299	1	5	4	4	6	1	7	1987	20	-9	0	-9
3	113	113	10299	20299	1	6	4	4	6	1	9	1989	18	-9	0	-9
3	113	113	10299	20299	1	7	5	5	7	2	8	1979	28	-9	0	-9
3	113	113	10299	20299	1	8	9	9	16	2	1	2001	6	-9	0	-9
3	113	113	10299	20299	1	9	9	9	16	2	1	2001	6	-9	0	-9
3	113	113	10299	20299	1	10	5	5	7	2	9	1981	26	-9	0	-9
3	204	204	10372	20372	1	7	46	46	46	2	1	2004	3	-9	0	-9
3	204	204	10372	20372	1	8	5	5	7	2	4	1981	26	-9	0	-9
3	113	113	10299	20299	1	11	9	9	16	2	8	2001	6	-9	0	-9
3	232	232	10398	20398	1	1	0	0	3	2	7	1954	53	6	0	0
3	232	232	10398	20398	1	2	5	5	7	2	5	1978	29	-9	0	-9
3	232	232	10398	20398	1	3	5	5	34	2	1	1984	23	11	0	0
3	232	232	10398	20398	1	4	4	4	6	1	6	1986	21	-9	0	-9
3	232	232	10398	20398	1	5	4	4	6	1	1	1988	19	-9	0	-9
3	232	232	10398	20398	1	6	5	5	7	2	5	1990	17	-9	0	-9
3	232	232	10398	20398	1	7	4	4	6	1	4	1992	15	-9	0	-9
3	205	205	10373	20373	2	1	0	1	2	1	4	1942	65	-9	0	-9
3	205	205	10373	20373	2	2	1	0	3	2	5	1957	50	1	0	0
3	205	205	10373	20373	2	3	4	4	6	1	5	1990	17	-9	0	-9
3	205	205	10373	20373	2	4	19	19	21	1	7	1982	25	-9	0	-9
3	205	205	10373	20373	2	5	5	5	7	2	11	1979	27	-9	0	-9
3	205	205	10373	20373	2	6	8	8	15	1	7	2001	6	-9	0	-9
3	205	205	10373	20373	2	7	8	8	15	1	12	2004	2	-9	0	-9
3	181	181	10349	20349	1	1	0	1	2	1	7	1953	54	-9	0	-9
3	181	181	10349	20349	1	2	1	0	3	2	2	1953	54	10	0	0
3	181	181	10349	20349	1	3	4	4	6	1	1	1981	26	-9	0	-9
3	181	181	10349	20349	1	4	4	4	6	1	9	1982	25	-9	0	-9
3	181	181	10349	20349	1	5	4	4	34	1	10	1983	24	15	0	0
3	181	181	10349	20349	1	6	4	4	6	1	4	1985	22	-9	0	-9
3	181	181	10349	20349	1	7	22	7	13	2	9	1934	73	-9	0	-9
3	41	41	10248	20248	1	1	0	1	2	1	9	1958	49	-9	0	-9
3	41	41	10248	20248	1	2	1	0	3	2	1	1958	49	18	0	0
3	41	41	10248	20248	1	3	4	4	34	1	5	1983	24	16	0	0
3	41	41	10248	20248	1	4	4	4	6	1	12	1980	26	-9	0	-9
3	41	41	10248	20248	1	5	20	20	22	2	12	1979	27	-9	0	-9
3	41	41	10248	20248	1	6	29	29	29	2	2	1971	36	-9	0	-9
3	41	41	10248	20248	1	7	29	29	29	2	1	1985	22	-9	0	-9
3	103	103	10294	20294	1	1	0	0	3	2	2	1959	48	10	0	0
3	103	103	10294	20294	1	2	5	5	7	2	8	1982	25	-9	0	-9
3	103	103	10294	20294	1	3	5	5	34	2	8	1983	24	15	0	0
3	248	248	10411	20411	2	1	0	0	3	2	2	1951	56	11	0	0
3	248	248	10411	20411	2	2	1	1	2	1	5	1949	58	-9	0	-9
3	248	248	10411	20411	2	3	5	5	7	2	8	1970	37	-9	0	-9
3	248	248	10411	20411	2	4	5	5	7	2	3	1972	35	-9	0	-9
3	248	248	10411	20411	2	5	4	4	6	1	11	1984	22	-9	0	-9
3	248	248	10411	20411	2	6	20	20	1	2	3	1978	29	-9	0	-9
3	248	248	10411	20411	2	7	9	9	5	2	7	2002	5	-9	0	-9
3	248	248	10411	20411	2	8	8	8	4	1	12	2003	3	-9	0	-9
3	248	248	10411	20411	2	9	9	9	5	2	9	2006	1	-9	0	-9
3	190	190	10358	20358	1	1	0	1	2	1	11	1946	60	-9	0	-9
3	190	190	10358	20358	1	2	1	0	3	2	7	1944	63	11	0	0
3	190	190	10358	20358	1	3	5	5	7	2	3	1980	27	-9	0	-9
3	190	190	10358	20358	1	4	4	4	34	1	8	1983	24	15	0	0
3	190	190	10358	20358	1	5	20	20	22	2	7	1971	36	-9	0	-9
3	190	190	10358	20358	1	6	9	9	16	2	3	2000	7	-9	0	-9
3	190	190	10358	20358	1	7	9	9	16	2	1	2002	5	-9	0	-9
3	190	190	10358	20358	1	8	8	8	15	1	12	2003	3	-9	0	-9
3	190	190	10358	20358	1	9	31	31	31	2	11	1986	20	-9	0	-9
3	163	268	10431	20431	1	1	0	1	2	1	5	1962	45	-9	0	-9
3	163	268	10431	20431	1	2	1	0	3	2	1	1964	43	11	0	0
3	163	268	10431	20431	1	3	5	5	34	2	1	1984	23	15	0	0
3	163	268	10431	20431	1	4	5	5	7	2	10	1986	21	-9	0	-9
3	163	268	10431	20431	1	5	5	5	7	2	3	1988	19	-9	0	-9
3	163	268	10431	20431	1	6	5	5	7	2	9	1993	14	-9	0	-9
3	163	268	10431	20431	1	7	4	4	6	1	12	2000	6	-9	0	-9
3	204	204	10372	20372	1	9	19	19	21	1	10	1978	28	-9	0	-9
3	204	204	10372	20372	1	10	9	9	16	2	11	2004	2	-9	0	-9
3	204	204	10372	20372	1	11	8	8	15	1	4	2007	0	-9	0	-9
3	189	189	10357	20357	1	1	0	1	2	1	1	1956	51	-9	0	-9
3	189	189	10357	20357	1	2	1	0	3	2	3	1958	49	8	0	0
3	189	189	10357	20357	1	3	4	4	6	1	3	1979	28	-9	0	-9
3	189	189	10357	20357	1	4	4	4	6	1	2	1982	25	-9	0	-9
3	189	189	10357	20357	1	5	4	4	34	1	11	1983	23	9	0	0
3	189	189	10357	20357	1	6	5	5	7	2	10	1987	19	-9	0	-9
3	189	189	10357	20357	1	7	5	5	7	2	4	1992	15	-9	0	-9
3	189	189	10357	20357	1	8	4	4	6	1	6	1995	12	-9	0	-9
3	189	189	10357	20357	1	9	4	4	6	1	8	1998	9	-9	0	-9
3	189	189	10357	20357	1	10	5	5	7	2	8	2002	5	-9	0	-9
3	189	189	10357	20357	1	11	5	5	7	2	10	1985	22	-9	0	-9
3	189	189	10357	20357	1	12	19	19	21	1	2	1984	23	-9	0	-9
3	66	66	10267	20267	2	1	0	0	3	2	4	1949	58	15	0	0
3	66	66	10267	20267	2	2	4	4	6	1	1	1975	31	-9	0	-9
3	66	66	10267	20267	2	3	8	8	15	1	12	2002	4	-9	0	-9
3	66	66	10267	20267	2	4	29	29	29	2	12	1982	24	-9	0	-9
3	145	145	10316	20316	2	1	0	1	2	1	2	1950	57	-9	0	-9
3	145	145	10316	20316	2	2	1	0	3	2	12	1959	47	9	0	0
3	145	145	10316	20316	2	3	4	4	6	1	3	1979	28	-9	0	-9
3	145	145	10316	20316	2	4	4	4	6	1	5	1986	21	-9	0	-9
3	145	145	10316	20316	2	5	5	5	7	2	10	1995	11	-9	0	-9
3	145	145	10316	20316	2	6	5	5	7	2	8	1997	10	-9	0	-9
3	272	272	10435	20435	1	1	0	1	2	1	5	1964	43	-9	0	-9
3	272	272	10435	20435	1	2	1	0	3	2	3	1963	44	6	0	0
3	272	272	10435	20435	1	3	4	4	34	1	1	1984	23	4	0	0
3	272	272	10435	20435	1	4	5	5	7	2	1	1989	18	-9	0	-9
3	272	272	10435	20435	1	5	5	5	7	2	11	1990	16	-9	0	-9
3	272	272	10435	20435	1	6	5	5	7	2	2	1993	14	-9	0	-9
3	219	219	13314	23314	1	1	0	1	2	1	11	1958	48	-9	0	-9
7	77	77	10766	20766	2	1	0	1	2	1	12	1953	53	-9	0	-9
3	272	272	10435	20435	1	7	4	4	6	1	5	1997	10	-9	0	-9
3	250	250	10413	20413	1	1	0	1	2	1	12	1953	53	-9	0	-9
3	250	250	10413	20413	1	2	1	0	3	2	12	1956	50	15	0	1
3	250	250	10413	20413	1	3	5	5	7	2	12	1981	25	-9	0	-9
3	250	250	10413	20413	1	4	4	4	34	1	1	1984	23	13	0	0
3	57	57	10259	20259	1	1	0	0	3	2	9	1965	42	6	0	0
3	57	57	10259	20259	1	2	1	1	2	1	1	1963	44	-9	0	-9
3	57	57	10259	20259	1	3	4	4	34	1	6	1983	24	8	0	0
3	57	57	10259	20259	1	4	4	4	6	1	7	1987	20	-9	0	-9
3	57	57	10259	20259	1	5	4	4	6	1	5	1993	14	-9	0	-9
3	57	57	10259	20259	1	6	5	5	7	2	3	1995	12	-9	0	-9
3	57	57	10259	20259	1	7	4	4	6	1	3	1997	10	-9	0	-9
3	57	57	10259	20259	1	8	5	5	7	2	2	2000	7	-9	0	-9
3	57	57	10259	20259	1	9	5	5	7	2	10	2003	4	-9	0	-9
3	57	57	10259	20259	1	10	4	4	6	1	6	2005	2	-9	0	-9
3	57	57	10259	20259	1	11	2	17	10	1	1	1937	70	-9	0	-9
3	312	312	10469	20469	1	1	0	1	2	1	2	1957	50	-9	0	-9
3	312	312	10469	20469	1	2	1	0	3	2	12	1957	49	11	0	0
3	312	312	10469	20469	1	3	4	4	6	1	9	1980	27	-9	0	-9
3	312	312	10469	20469	1	4	20	20	22	2	4	1980	27	-9	0	-9
3	312	312	10469	20469	1	5	9	9	16	2	1	2005	2	-9	0	-9
3	312	312	10469	20469	1	6	9	9	16	2	11	2006	0	-9	0	-9
3	312	312	10469	20469	1	7	4	4	34	1	3	1984	23	10	0	0
3	312	312	10469	20469	1	8	20	20	1	2	9	1985	22	-9	0	-9
3	312	312	10469	20469	1	9	9	9	5	2	5	2006	1	-9	0	-9
3	204	204	10372	20372	1	1	0	1	2	1	2	1958	49	-9	0	-9
3	204	204	10372	20372	1	2	1	0	3	2	10	1962	45	10	0	0
3	204	204	10372	20372	1	3	5	5	7	2	4	1980	27	-9	0	-9
3	204	204	10372	20372	1	4	4	4	34	1	12	1983	23	10	0	0
3	219	219	13314	23314	1	4	5	5	352	2	11	1983	23	3	0	0
3	204	204	10372	20372	1	5	4	4	6	1	11	1985	21	-9	0	-9
3	204	204	10372	20372	1	6	4	4	6	1	9	1987	20	-9	0	-9
3	73	73	10271	20271	1	1	0	1	2	1	4	1954	53	-9	0	-9
3	73	73	10271	20271	1	2	1	0	3	2	4	1955	52	14	0	0
3	73	73	10271	20271	1	3	4	4	6	1	3	1980	27	-9	0	-9
3	73	73	10271	20271	1	4	4	4	6	1	2	1981	26	-9	0	-9
3	73	73	10271	20271	1	5	4	4	34	1	7	1983	24	13	0	0
3	73	73	10271	20271	1	6	4	4	6	1	1	1985	22	-9	0	-9
3	73	73	10271	20271	1	7	5	5	7	2	8	1986	21	-9	0	-9
3	73	73	10271	20271	1	8	15	15	14	1	9	1976	31	-9	0	-9
3	73	73	10271	20271	1	9	15	15	14	1	7	1980	27	-9	0	-9
3	296	296	10459	20459	1	1	0	1	2	1	2	1953	54	-9	0	-9
3	296	296	10459	20459	1	2	1	0	3	2	7	1956	51	6	0	0
3	296	296	10459	20459	1	3	4	4	6	1	9	1978	29	-9	0	-9
3	296	296	10459	20459	1	4	4	4	6	1	7	1982	25	-9	0	-9
3	296	296	10459	20459	1	5	4	4	34	1	4	1984	23	11	0	0
3	296	296	10459	20459	1	6	20	20	1	2	6	1982	25	-9	0	-9
3	84	84	10281	20281	1	1	0	1	2	1	3	1953	54	-9	0	-9
3	84	84	10281	20281	1	2	1	0	3	2	4	1952	55	8	0	0
3	84	84	10281	20281	1	3	4	4	34	1	7	1983	24	16	0	0
3	84	84	10281	20281	1	4	5	5	7	2	7	1989	18	-9	0	-9
3	191	191	10359	20359	1	1	0	1	2	1	12	1952	54	-9	0	-9
3	191	191	10359	20359	1	2	1	0	3	2	5	1968	39	4	0	0
3	191	191	10359	20359	1	3	4	4	34	1	10	1983	24	15	0	0
3	191	191	10359	20359	1	4	5	5	7	2	2	1990	17	-9	0	-9
3	191	191	10359	20359	1	5	4	4	6	1	6	1987	20	-9	0	-9
3	191	191	10359	20359	1	6	20	20	22	2	6	1983	24	-9	0	-9
3	191	191	10359	20359	1	7	9	9	16	2	5	2004	3	-9	0	-9
3	219	219	13314	23314	1	3	5	5	351	2	11	1983	23	11	0	0
3	219	219	13314	23314	1	2	1	0	3	2	6	1959	48	6	0	0
3	212	212	10380	20380	1	3	5	5	7	2	12	1980	26	-9	0	-9
3	212	212	10380	20380	1	4	4	4	34	1	8	1983	24	6	0	0
3	212	212	10380	20380	1	5	5	5	7	2	6	1979	28	-9	0	-9
3	212	212	10380	20380	1	6	9	9	16	2	7	2000	7	-9	0	-9
3	282	282	10445	20445	1	1	0	0	3	2	4	1962	45	9	0	0
3	282	282	10445	20445	1	2	5	5	7	2	9	1980	27	-9	0	-9
3	282	282	10445	20445	1	3	4	4	6	1	3	1982	25	-9	0	-9
3	114	114	10300	20300	1	1	0	0	3	2	9	1948	59	6	0	0
3	114	114	10300	20300	1	2	4	4	6	1	6	1982	25	-9	0	-9
3	114	114	10300	20300	1	3	4	4	34	1	10	1983	24	2	0	0
3	157	157	10326	20326	1	1	0	1	2	1	12	1961	45	-9	0	-9
3	157	157	10326	20326	1	2	1	0	3	2	9	1960	47	8	0	0
3	157	157	10326	20326	1	3	5	5	34	2	9	1983	24	11	0	0
3	206	206	10374	20374	2	1	0	1	2	1	11	1949	57	-9	0	-9
3	206	206	10374	20374	2	2	1	0	3	2	9	1959	48	4	0	0
3	206	206	10374	20374	2	3	5	5	7	2	3	1981	26	-9	0	-9
3	206	206	10374	20374	2	4	4	4	6	1	7	1989	18	-9	0	-9
3	206	206	10374	20374	2	5	4	4	6	1	5	1982	25	-9	0	-9
3	206	206	10374	20374	2	6	20	20	22	2	7	1981	26	-9	0	-9
3	206	206	10374	20374	2	7	19	19	21	1	7	1987	20	-9	0	-9
3	206	206	10374	20374	2	8	5	5	7	2	1	1987	20	-9	0	-9
3	257	257	10420	20420	1	1	0	1	2	1	8	1958	49	-9	0	-9
3	257	257	10420	20420	1	2	1	0	3	2	7	1965	42	12	0	0
3	257	257	10420	20420	1	3	4	4	34	1	10	1983	23	15	0	0
3	257	257	10420	20420	1	4	5	5	7	2	5	1985	22	-9	0	-9
3	257	257	10420	20420	1	5	4	4	6	1	2	1987	20	-9	0	-9
3	257	257	10420	20420	1	6	5	5	7	2	3	1988	19	-9	0	-9
3	257	257	10420	20420	1	7	4	4	6	1	1	1991	16	-9	0	-9
3	257	257	10420	20420	1	8	4	4	6	1	5	1994	13	-9	0	-9
3	257	257	10420	20420	1	9	15	15	14	1	7	1987	20	-9	0	-9
3	219	219	13314	23314	1	5	46	46	46	2	1	1994	13	-9	0	-9
3	219	219	13314	23314	1	6	46	46	46	2	6	2004	3	-9	0	-9
3	237	237	10401	20401	1	1	0	1	2	1	4	1949	58	-9	0	-9
3	237	237	10401	20401	1	2	1	0	3	2	5	1954	53	5	0	0
3	237	237	10401	20401	1	3	4	4	6	1	10	1977	29	-9	0	-9
3	237	237	10401	20401	1	4	4	4	6	1	7	1980	27	-9	0	-9
3	237	237	10401	20401	1	5	4	4	34	1	9	1983	24	8	0	0
3	237	237	10401	20401	1	6	4	4	6	1	10	1989	18	-9	0	-9
3	237	237	10401	20401	1	7	5	5	7	2	11	1990	16	-9	0	-9
3	237	237	10401	20401	1	8	5	5	7	2	5	1994	13	-9	0	-9
3	237	237	10401	20401	1	9	5	5	7	2	8	1996	11	-9	0	-9
3	237	237	10401	20401	1	10	8	8	15	1	1	1995	11	-9	0	-9
3	237	237	10401	20401	1	11	9	9	16	2	12	2001	5	-9	0	-9
3	139	139	10311	20311	2	1	0	1	2	1	5	1958	49	-9	0	-9
3	139	139	10311	20311	2	2	1	0	3	2	1	1963	45	4	0	0
3	139	139	10311	20311	2	3	5	5	7	2	12	1988	18	-9	0	-9
3	139	139	10311	20311	2	4	5	5	7	2	4	1992	15	-9	0	-9
3	139	139	10311	20311	2	5	4	4	6	1	9	1994	13	-9	0	-9
3	139	139	10311	20311	2	6	4	4	6	1	11	1995	11	-9	0	-9
3	139	139	10311	20311	2	7	5	5	7	2	7	1997	10	-9	0	-9
3	139	139	10311	20311	2	8	4	4	6	1	6	1998	9	-9	0	-9
3	139	139	10311	20311	2	9	4	4	6	1	2	2001	6	-9	0	-9
3	139	139	10311	20311	2	10	5	5	7	2	1	2003	4	-9	0	-9
3	139	139	10311	20311	2	11	4	4	6	1	1	1990	17	-9	0	-9
3	139	139	10311	20311	2	12	20	20	22	2	12	1989	17	-9	0	-9
3	139	139	10311	20311	2	13	8	8	15	1	10	2001	6	-9	0	-9
3	139	139	10311	20311	2	14	8	8	15	1	12	2003	3	-9	0	-9
3	139	139	10311	20311	2	15	18	3	11	2	11	1936	70	-9	0	-9
3	212	212	10380	20380	1	1	0	1	2	1	8	1955	52	-9	0	-9
3	212	212	10380	20380	1	2	1	0	3	2	5	1957	50	12	0	0
3	158	158	10327	20327	2	1	0	1	2	1	4	1962	45	-9	0	-9
3	158	158	10327	20327	2	2	1	0	3	2	4	1962	45	3	0	0
3	158	158	10327	20327	2	3	4	4	6	1	12	1994	12	-9	0	-9
3	158	158	10327	20327	2	4	4	4	6	1	1	1987	20	-9	0	-9
3	158	158	10327	20327	2	5	20	20	22	2	3	1987	20	-9	0	-9
3	158	158	10327	20327	2	6	8	8	15	1	1	2005	2	-9	0	-9
3	148	148	10319	20319	1	1	0	1	2	1	8	1957	50	-9	0	-9
3	148	148	10319	20319	1	2	1	0	3	2	5	1956	51	8	0	0
3	148	148	10319	20319	1	3	4	4	6	1	12	1984	22	-9	0	-9
3	148	148	10319	20319	1	4	4	4	6	1	10	1988	19	-9	0	-9
3	148	148	10319	20319	1	5	5	5	7	2	4	1998	9	-9	0	-9
3	148	148	10319	20319	1	6	5	5	34	2	7	1983	24	14	0	0
3	148	148	10319	20319	1	7	8	8	4	1	5	2005	2	-9	0	-9
3	151	151	10321	20321	2	1	0	0	3	2	3	1964	43	12	0	0
3	151	151	10321	20321	2	2	4	4	6	1	9	1985	22	-9	0	-9
3	151	151	10321	20321	2	3	4	4	41	1	11	1996	10	-9	0	-9
3	151	151	10321	20321	2	4	3	3	11	2	2	1942	65	-9	0	-9
3	151	151	10321	20321	2	5	6	6	12	1	7	1962	45	-9	0	-9
3	151	151	10321	20321	2	6	15	15	14	1	8	1985	22	-9	0	-9
3	217	217	10385	20385	1	1	0	0	3	2	6	1958	49	6	0	0
3	217	217	10385	20385	1	2	5	5	34	2	12	1983	23	11	0	0
3	217	217	10385	20385	1	3	5	5	7	2	11	1987	19	-9	0	-9
3	217	217	10385	20385	1	4	4	4	6	1	3	1980	27	-9	0	-9
3	217	217	10385	20385	1	5	5	5	7	2	3	1982	25	-9	0	-9
3	217	217	10385	20385	1	6	19	19	21	1	12	1982	24	-9	0	-9
3	217	217	10385	20385	1	7	8	8	15	1	3	2006	1	-9	0	-9
3	217	217	10385	20385	1	8	8	8	15	1	2	2007	0	-9	0	-9
3	287	287	10450	20450	1	1	0	1	2	1	1	1942	65	-9	0	-9
3	287	287	10450	20450	1	2	1	0	3	2	1	1942	65	15	0	0
3	287	287	10450	20450	1	3	4	4	34	1	1	1984	23	15	0	0
3	287	287	10450	20450	1	4	20	20	1	2	3	1986	21	-9	0	-9
3	287	287	10450	20450	1	5	9	9	5	2	9	2006	1	-9	0	-9
3	287	287	10450	20450	1	6	24	13	11	2	4	1926	81	-9	0	-9
3	150	150	10320	20320	2	1	0	1	2	1	1	1961	46	-9	0	-9
3	150	150	10320	20320	2	2	1	0	3	2	3	1966	41	9	0	0
3	150	150	10320	20320	2	3	4	4	41	1	5	2000	7	-9	0	-9
3	150	150	10320	20320	2	4	5	5	42	2	3	2002	5	-9	0	-9
3	150	150	10320	20320	2	5	5	5	42	2	4	2004	3	-9	0	-9
3	150	150	10320	20320	2	6	4	4	41	1	7	2005	2	-9	0	-9
3	256	256	10419	20419	1	1	0	1	2	1	1	1958	48	-9	0	-9
3	256	256	10419	20419	1	2	1	0	3	2	8	1960	47	5	0	0
3	256	256	10419	20419	1	3	4	4	34	1	12	1983	23	3	0	0
3	256	256	10419	20419	1	4	4	4	6	1	2	1988	19	-9	0	-9
3	256	256	10419	20419	1	5	4	4	6	1	3	1992	15	-9	0	-9
3	256	256	10419	20419	1	6	4	4	6	1	6	1994	13	-9	0	-9
3	256	256	10419	20419	1	7	5	5	7	2	12	1997	9	-9	0	-9
3	256	256	10419	20419	1	8	4	4	6	1	8	2000	7	-9	0	-9
3	256	256	10419	20419	1	9	5	5	7	2	1	2002	5	-9	0	-9
3	243	243	13315	23315	1	1	0	1	2	1	6	1959	48	-9	0	-9
3	243	243	13315	23315	1	2	1	0	3	2	1	1955	52	10	0	0
3	243	243	13315	23315	1	3	4	4	351	1	10	1983	24	8	0	0
3	243	243	13315	23315	1	4	4	4	6	1	10	1984	23	-9	0	-9
3	243	243	13315	23315	1	5	4	4	352	1	10	1983	24	8	0	1
3	243	243	13315	23315	1	6	9	9	16	2	4	2005	2	-9	0	-9
3	243	243	13315	23315	1	7	5	5	7	2	8	1986	21	-9	0	-9
3	243	243	13315	23315	1	8	8	8	15	1	2	2007	0	-9	0	-9
3	18	18	10244	20244	1	1	0	0	3	2	4	1946	61	4	0	0
3	18	18	10244	20244	1	2	4	4	6	1	3	1979	28	-9	0	-9
3	18	18	10244	20244	1	3	4	4	34	1	3	1984	23	6	0	0
3	18	18	10244	20244	1	4	5	5	7	2	5	1987	20	-9	0	-9
3	18	18	10244	20244	1	5	4	4	6	1	10	1971	36	-9	0	-9
3	119	119	10303	20303	1	1	0	1	2	1	1	1954	53	-9	0	-9
3	119	119	10303	20303	1	2	1	0	3	2	12	1960	46	11	0	0
3	119	119	10303	20303	1	3	5	5	34	2	8	1983	24	15	0	0
3	119	119	10303	20303	1	4	5	5	7	2	6	1985	22	-9	0	-9
3	119	119	10303	20303	1	5	5	5	7	2	2	1988	19	-9	0	-9
3	119	119	10303	20303	1	6	5	5	7	2	9	1997	10	-9	0	-9
3	258	258	10421	20421	2	1	0	1	2	1	1	1960	47	-9	0	-9
3	258	258	10421	20421	2	2	1	0	3	2	2	1964	43	6	0	0
3	258	258	10421	20421	2	3	4	4	6	1	2	1982	25	-9	0	-9
3	258	258	10421	20421	2	4	4	4	6	1	2	1991	16	-9	0	-9
3	258	258	10421	20421	2	5	26	15	14	1	6	1989	18	-9	0	-9
3	180	180	10348	20348	1	1	0	1	2	1	8	1961	46	-9	0	-9
3	180	180	10348	20348	1	2	1	0	3	2	7	1961	46	10	0	0
3	180	180	10348	20348	1	3	5	5	7	2	8	1990	17	-9	0	-9
3	180	180	10348	20348	1	4	4	4	6	1	12	1992	14	-9	0	-9
3	180	180	10348	20348	1	5	4	4	6	1	12	2001	5	-9	0	-9
3	180	180	10348	20348	1	6	4	4	34	1	11	1983	23	9	0	0
3	180	180	10348	20348	1	7	20	20	1	2	3	1990	17	-9	0	-9
3	180	180	10348	20348	1	8	8	8	15	1	1	2002	5	-9	0	-9
3	180	180	10348	20348	1	9	8	8	15	1	6	2005	2	-9	0	-9
3	159	159	10328	20328	1	1	0	0	3	2	8	1946	61	6	0	0
3	159	159	10328	20328	1	2	5	5	34	2	9	1983	24	12	0	0
3	159	159	10328	20328	1	3	9	9	16	2	3	1995	12	-9	0	-9
3	267	267	10430	20430	1	1	0	1	2	1	2	1956	51	-9	0	-9
3	267	267	10430	20430	1	2	1	0	3	2	8	1957	50	11	0	0
3	267	267	10430	20430	1	3	5	5	34	2	1	1984	23	12	0	0
3	267	267	10430	20430	1	4	9	9	5	2	7	2005	2	-9	0	-9
3	267	267	10430	20430	1	5	18	3	11	2	12	1926	80	-9	0	-9
3	267	267	10430	20430	1	6	21	6	12	1	3	1965	42	-9	0	-9
3	162	162	10331	20331	1	1	0	1	2	1	1	1959	47	-9	0	-9
3	162	162	10331	20331	1	2	1	0	3	2	12	1959	47	11	0	0
3	162	162	10331	20331	1	3	5	5	7	2	5	1987	20	-9	0	-9
3	162	162	10331	20331	1	4	4	4	6	1	4	1990	17	-9	0	-9
3	162	162	10331	20331	1	5	4	4	6	1	4	1993	14	-9	0	-9
3	162	162	10331	20331	1	6	4	4	6	1	9	2000	7	-9	0	-9
3	162	162	10331	20331	1	7	5	5	34	2	11	1983	23	10	0	0
3	162	162	10331	20331	1	8	8	8	4	1	3	2005	2	-9	0	-9
3	162	162	10331	20331	1	9	9	9	5	2	4	2006	1	-9	0	-9
3	226	226	10393	20393	1	1	0	0	3	2	6	1950	57	5	0	0
3	226	226	10393	20393	1	2	4	4	6	1	4	1969	38	-9	0	-9
3	226	226	10393	20393	1	3	4	4	6	1	3	1980	27	-9	0	-9
3	226	226	10393	20393	1	4	4	4	6	1	1	1982	25	-9	0	-9
3	226	226	10393	20393	1	5	5	5	34	2	2	1984	23	11	0	0
3	226	226	10393	20393	1	6	4	4	6	1	9	1986	21	-9	0	-9
