basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	incwage	incpiece	incfarm	inclstok	incfish	incself	incrent	incboard	incbonus	incloans	incwins	incgardn	incother	inspouse	inkids	inparent	inrelat	outspous	outkids	outparen	outrelat
9	111	111	11078	21078	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20	9	9	12608	22608	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
9	132	132	11097	21097	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20	45	45	12637	22637	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
20	47	47	12639	22639	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	55	55	12645	22645	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	134	134	10988	20988	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	83	83	13317	23317	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	261	261	10424	20424	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
3	182	182	10350	20350	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	249	249	10412	20412	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
3	253	253	10416	20416	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
3	112	112	10298	20298	2	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0
29	41	41	13129	23129	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
29	32	32	13120	23120	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	57	57	11035	21035	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
29	35	35	13123	23123	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1
9	94	94	11066	21066	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
29	21	21	13113	23113	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	101	101	11071	21071	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	17	17	12615	22615	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	181	181	11145	21145	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20	57	71	12661	22661	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	73	73	11048	21048	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
9	198	198	11162	21162	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
20	64	64	12654	22654	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	63	63	11041	21041	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20	65	65	12655	22655	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	59	59	13147	23147	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
29	28	28	13116	23116	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0
29	38	38	13126	23126	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
29	20	20	13112	23112	2	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
29	12	12	13105	23105	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	153	153	11118	21118	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	162	162	11127	21127	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	60	60	12650	22650	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
29	3	3	13097	23097	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
20	29	29	12624	22624	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	7	7	13100	23100	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	60	60	13148	23148	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
20	28	28	12623	22623	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
29	8	8	13101	23101	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	29	29	13117	23117	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
25	31	31	12783	22783	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	20	20	12774	22774	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	23	23	12621	22621	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
20	74	74	12664	22664	2	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
25	28	28	12780	22780	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	18	18	12772	22772	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
20	97	97	12676	22676	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	4	4	12759	22759	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25	16	16	12770	22770	2	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
25	35	35	12786	22786	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	15	15	12613	22613	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	19	19	12617	22617	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	37	37	12631	22631	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25	23	23	12776	22776	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	125	125	11090	21090	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	10	10	12764	22764	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	21	21	12619	22619	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
20	25	25	12622	22622	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	13	13	12611	22611	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	44	44	13132	23132	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
29	71	71	13157	23157	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
29	52	52	13140	23140	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
20	78	78	12668	22668	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
29	55	55	13143	23143	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
20	20	20	12618	22618	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	5	5	13098	23098	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
29	51	51	13139	23139	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
29	17	17	13109	23109	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
20	94	94	12675	22675	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	64	64	13151	23151	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
20	67	67	12657	22657	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
20	68	68	12658	22658	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
20	69	69	12659	22659	2	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
9	130	130	11095	21095	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	70	70	12660	22660	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	236	236	11188	21188	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	110	110	11077	21077	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	76	76	12666	22666	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	184	184	11148	21148	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	61	61	12651	22651	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	128	128	11093	21093	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	63	63	12653	22653	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	100	100	13319	23319	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
20	30	30	12625	22625	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	207	207	11169	21169	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	33	33	12628	22628	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	45	45	13133	23133	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
20	72	72	12662	22662	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	54	54	13142	23142	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
29	42	42	13130	23130	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
29	48	48	13136	23136	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	62	62	13150	23150	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
30	39	39	13185	23185	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	11	11	13104	23104	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9	149	149	11114	21114	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
9	176	176	11141	21141	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
9	142	142	11107	21107	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
9	140	140	11105	21105	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	143	143	11108	21108	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
9	135	135	11100	21100	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20	66	66	12656	22656	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
29	13	13	13106	23106	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	236	236	11358	21358	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
29	15	15	13108	23108	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
29	55	58	13146	23146	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	48	48	11028	21028	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	75	75	11050	21050	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	44	44	11024	21024	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
9	160	160	11125	21125	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	84	84	11057	21057	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	58	58	11036	21036	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9	86	86	11059	21059	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	37	37	11017	21017	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	209	209	11170	21170	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	139	139	11104	21104	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	91	91	11063	21063	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
10	152	152	11277	21277	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
9	56	56	11034	21034	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	81	81	11054	21054	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
9	230	230	11185	21185	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
9	170	170	11135	21135	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	162	162	11286	21286	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9	174	174	11139	21139	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	137	137	11102	21102	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
9	213	213	11174	21174	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	194	194	11158	21158	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
10	153	153	11278	21278	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	18	18	12857	22857	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10	248	248	11368	21368	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	19	19	12858	22858	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	38	38	12876	22876	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	181	181	11514	21514	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	65	65	12896	22896	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	48	48	12882	22882	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	147	147	11488	21488	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	35	35	12874	22874	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	171	171	11508	21508	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	63	63	12895	22895	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	92	92	12920	22920	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	21	21	12860	22860	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	54	54	11032	21032	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	105	105	11074	21074	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	99	99	11070	21070	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	68	68	12899	22899	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
9	212	212	11173	21173	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	93	93	11065	21065	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	79	79	12669	22669	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	41	41	11021	21021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20	18	18	12616	22616	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	89	89	11062	21062	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
20	75	75	12665	22665	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
9	164	191	11155	21155	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	210	210	11171	21171	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
9	49	49	11029	21029	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
9	217	217	11177	21177	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	186	186	11150	21150	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
9	228	228	11184	21184	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
22	13	13	12702	22702	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20	31	31	12626	22626	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
9	65	65	11043	21043	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
29	18	18	13110	23110	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
20	40	40	12632	22632	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
29	23	23	13115	23115	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20	10	10	12609	22609	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	6	6	13099	23099	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0
20	59	59	12649	22649	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
29	70	70	13156	23156	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
20	57	57	12647	22647	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29	39	39	13127	23127	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
29	33	33	13121	23121	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
29	10	10	13103	23103	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
29	37	37	13125	23125	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1
29	61	61	13149	23149	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	40	40	13128	23128	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
29	68	68	13154	23154	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9	79	79	11053	21053	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	119	119	11084	21084	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	219	219	11179	21179	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	30	30	13118	23118	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0
29	67	67	13153	23153	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
9	77	77	11052	21052	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	161	161	11126	21126	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	97	97	11069	21069	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	33	33	11014	21014	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
9	187	187	11151	21151	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	211	211	11172	21172	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	136	136	11101	21101	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	220	220	11180	21180	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	40	40	11020	21020	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	72	72	11047	21047	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
9	141	141	11106	21106	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	138	138	11103	21103	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
11	189	189	11520	21520	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	29	29	11011	21011	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	150	150	11491	21491	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20	22	22	12620	22620	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
20	52	52	12643	22643	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20	73	73	12663	22663	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	81	81	12671	22671	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
20	80	80	12670	22670	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
7	185	185	10853	20853	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	43	43	12635	22635	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
20	44	44	12636	22636	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
10	231	231	11353	21353	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
20	88	88	12674	22674	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
9	159	159	11124	21124	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
9	190	190	11154	21154	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
9	46	46	11026	21026	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	146	146	11111	21111	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
9	87	87	11060	21060	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1
9	167	167	11132	21132	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
10	48	48	11203	21203	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
11	17	17	11386	21386	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10	144	144	11271	21271	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
11	61	61	11418	21418	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10	227	227	11349	21349	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	67	67	11424	21424	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
11	36	36	11399	21399	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	9	9	13102	23102	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
10	273	273	11379	21379	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27	54	54	12888	22888	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	34	34	12873	22873	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	32	32	12871	22871	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	254	254	11373	21373	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27	13	13	12852	22852	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10	159	159	11283	21283	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	29	29	12868	22868	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	72	72	12903	22903	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	69	69	12900	22900	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	22	22	12861	22861	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	51	51	12885	22885	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	56	56	12890	22890	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10	158	158	11282	21282	2	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	106	106	11247	21247	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
27	24	24	12863	22863	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	70	70	12901	22901	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	123	123	11088	21088	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	121	121	11086	21086	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	5	5	12849	22849	2	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
9	120	120	11085	21085	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	95	95	11067	21067	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	151	151	11492	21492	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	180	180	11513	21513	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	99	99	11241	21241	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
