basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	linenumb	maristat	uncmomid	montrvw	dayntrvw	yrntrvw	rdiscuss	discuss	rdisyear	pdisyear	fmdisyea	cfdisyea	opdisyea	ordisyea	dispyear	disyearp	disyeafm	disyeacf	disyeaop	disyeaor	rdispreg	pdispreg	fmdispre	cfdispre	opdispre	ordispre	dispreg	dispregp	disprefm	disprecf	dispreop	dispreor	rgotinfo	gotinfo	rinfoyr	pinfoyr	fminfoyr	cfinfoyr	opinfoyr	orinfoyr	infoyr	infoyrp	infoyrfm	infoyrcf	infoyrop	infoyror	rinfoprg	pinfoprg	fminfopr	cfinfopr	opinfopr	orinfopr	infoprg	infoprgp	infoprfm	infoprcf	infoprop	infopror	rsettle	psettle	rsetyear	psetyear	fmsetyea	cfsetyea	opsetyea	orsetyea	setyear	setyearp	setyeafm	setyeacf	setyeaop	setyeaor	rsetpreg	psetpreg	fmsetpre	cfsetpre	opsetpre	orsetpre	setpreg	setpregp	setprefm	setprecf	setpreop	setpreor	rnagged	nagged	rnagyear	pnagyear	fmnagyea	cfnagyea	opnagyea	ornagyea	nagyear	nagyearp	nagyeafm	nagyeacf	nagyeaop	nagyeaor	rnagpreg	pnagpreg	fmnagpre	cfnagpre	opnagpre	ornagpre	nagpregr	nagpregp	nagpregf	nagprecf	nagpreop	nagpreor	ryelled	yelled	ryellyr	pyellyr	fmyellyr	cfyellyr	opyellyr	oryellyr	yellyr	yellyrp	yellyrfm	yellyrcf	yellyrop	yellyror	ryellprg	pyellprg	fmyellpr	cfyellpr	opyellpr	oryellpr	yellprg	yellprgp	yellprfm	yellprcf	yellprop	yellpror	rswore	pswore	rsworeyr	pswearyr	fmsweryr	cfsweryr	opsweryr	orsweryr	sworeyrr	swearyrp	sweryrfm	sweryrcf	sweryrop	sweryror	rsworprg	pswerprg	fmswerpr	cfswerpr	opswerpr	orswerpr	sworprg	swerprgp	swerprfm	swerprcf	swerprop	swerpror	rsulked	psulked	rsulkyr	psulkyr	fmsulkyr	cfsulkyr	opsulkyr	orsulkyr	sulkyr	sulkyrp	sulkyrfm	sulkyrcf	sulkyrop	sulkyror	rsulkprg	psulkprg	fmsulkpr	cfsulkpr	opsulkpr	orsulkpr	sulkprg	sulkprgp	sulkprfm	sulkprcf	sulkprop	sulkpror	rstomped	pstomped	rstompyr	pstompyr	fmstomyr	cfstomyr	opstomyr	orstomyr	stompyr	stompyrp	stomyrfm	stomyrcf	stomyrop	stomyror	rstomprg	pstomprg	fmstompr	cfstompr	opstompr	orstompr	stomprg	stomprgp	stomprfm	stomprcf	stomprop	stompror	rsmash	psmash	rsmashyr	psmashyr	fmsmasyr	cfsmasyr	opsmasyr	orsmasyr	smashyr	smashyrp	smasyrfm	smasyrcf	smasyrop	smasyror	rsmashpr	psmashpr	fmsmaspr	cfsmaspr	opsmaspr	orsmaspr	smashpr	smashprp	smasprfm	smasprcf	smasprop	smaspror
10	231	231	202	3434	231	2	2	2	11353	3	10	2005	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	6	1	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9	6	1	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9
1	76	76	1	76	76	1	2	2	10045	1	17	2005	6	0	1	3	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	1	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
13	430	430	13	430	430	2	2	2	11906	1	7	2005	6	2	1	2	3	-9	-9	-9	1	-9	2	-9	-9	-9	1	2	2	-9	-9	-9	1	-9	2	-9	-9	-9	16	16	1	2	2	1	-9	-9	1	2	3	1	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	2	3	-9	-9	-9	1	2	3	-9	-9	-9	0	-9	-9	-9	-9	-9	1	0	3	-9	-9	-9	16	16	1	1	3	0	-9	-9	1	1	1	0	-9	-9	1	1	1	0	-9	-9	1	0	3	0	-9	-9	6	6	1	1	1	-9	-9	-9	1	3	3	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	2	-9	-9	-9	-9	1	2	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9
10	120	120	10	120	120	1	2	2	11253	2	10	2005	2	2	1	-9	1	-9	-9	-9	1	-9	1	-9	-9	-9	1	-9	3	-9	-9	-9	1	-9	3	-9	-9	-9	10	10	1	-9	3	3	-9	-9	1	-9	3	3	-9	-9	1	-9	3	3	-9	-9	1	-9	3	3	-9	-9	2	0	1	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	2	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	1	2	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	2	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	2	-9	-9	-9	-9	-9	-9	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	3	-9	-9	-9	-9	-9	-9	1	-9	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1	26	26	1	26	26	1	1	4	10006	1	20	2005	16	16	1	0	1	1	-9	-9	1	0	1	1	-9	-9	1	1	1	1	-9	-9	1	1	1	1	-9	-9	16	16	1	0	1	1	-9	-9	1	0	1	1	-9	-9	1	1	1	1	-9	-9	1	1	1	1	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	210	210	296	4054	210	2	2	3	12421	2	10	2005	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2	50	50	209	3482	50	1	1	5	10166	2	12	2005	16	6	1	0	3	0	-9	-9	1	0	3	-9	-9	-9	1	1	1	0	-9	-9	1	1	1	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	1	0	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	175	175	17	175	175	2	2	2	12390	1	28	2005	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	0	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	6	0	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	2	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	285	285	296	3414	285	1	2	2	12493	2	10	2005	2	0	1	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	1	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9	1	1	1	-9	-9	-9	1	1	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	0	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
13	545	545	13	545	545	1	2	2	11984	1	11	2005	16	16	1	1	1	1	-9	-9	1	1	1	1	-9	-9	1	1	1	1	-9	-9	1	2	1	1	-9	-9	6	6	1	1	2	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	0	1	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
3	206	206	3	206	206	2	2	2	10374	1	25	2005	6	6	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	6	1	2	2	-9	-9	-9	1	1	1	-9	-9	-9	1	2	2	-9	-9	-9	1	1	1	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	6	0	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	53	53	17	53	53	2	2	3	12298	2	2	2005	16	6	1	1	1	0	-9	-9	0	-9	-9	-9	-9	-9	1	1	3	0	-9	-9	0	-9	-9	-9	-9	-9	16	16	0	-9	-9	-9	-9	-9	1	1	0	0	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	16	1	1	1	0	0	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	0	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	0	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
3	237	237	3	2357	237	1	2	2	10401	1	20	2005	2	2	1	-9	1	-9	-9	-9	1	-9	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	6	0	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	7	1	1	2	-9	1	-9	-9	1	1	-9	-9	-9	-9	1	2	-9	0	-9	-9	1	2	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	2	1	-9	-9	-9	1	2	1	-9	-9	-9	1	1	1	-9	-9	-9	6	1	1	1	2	-9	-9	-9	1	1	-9	-9	-9	-9	1	2	1	-9	-9	-9	1	1	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9
10	253	253	281	253	253	1	2	2	11372	3	5	2005	1	1	1	1	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	0	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	2	1	2	3	-9	-9	-9	0	-9	-9	-9	-9	-9	1	2	3	-9	-9	-9	0	-9	-9	-9	-9	-9	6	1	1	3	3	-9	-9	-9	1	2	-9	-9	-9	-9	1	3	3	-9	-9	-9	0	-9	-9	-9	-9	-9	6	1	1	2	2	-9	-9	-9	1	1	-9	-9	-9	-9	1	2	2	-9	-9	-9	0	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	0	-9	-9	-9	1	0	1	-9	-9	-9	6	2	1	1	1	-9	-9	-9	1	-9	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
13	476	476	13	476	476	1	2	2	11948	1	7	2005	16	16	1	2	2	0	-9	-9	1	2	2	0	-9	-9	1	2	1	0	-9	-9	1	2	2	0	-9	-9	6	6	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	1	2	2	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	110	110	201	3114	110	1	1	5	12345	3	17	2005	10	0	1	-9	3	1	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	3	1	-9	-9	-9	-9	-9	-9	-9	-9	16	2	1	0	3	1	-9	-9	0	-9	-9	-9	-9	-9	1	3	3	1	-9	-9	0	-9	-9	-9	-9	-9	2	0	1	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	-9	3	-9	-9	-9	0	-9	-9	-9	-9	-9	1	-9	3	-9	-9	-9	1	3	-9	-9	-9	-9	2	1	1	-9	3	-9	-9	-9	0	-9	-9	-9	-9	-9	1	-9	3	-9	-9	-9	1	3	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9
13	225	225	209	225	225	2	2	2	11755	3	1	2005	6	1	1	2	1	-9	-9	-9	1	1	-9	-9	-9	-9	1	0	1	-9	-9	-9	1	2	-9	-9	-9	-9	6	1	1	0	2	-9	-9	-9	1	1	-9	-9	-9	-9	1	2	2	-9	-9	-9	1	1	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	1	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	1	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	1	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
17	277	277	17	277	277	1	2	2	12485	1	30	2005	16	6	1	1	1	0	-9	-9	1	1	0	-9	-9	-9	1	1	1	1	-9	-9	1	1	1	-9	-9	-9	6	6	1	1	0	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	1	1	1	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	6	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	1	1	1	-9	-9	-9	0	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
