basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	montrvw	dayntrvw	yrntrvw	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQURE1	AIRQURE2	AIRQUIN1	AIRQUIN2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicycle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	dvcamera	videogam	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	totalcel	momcel	iccel	pacel	spouscel	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
3	241	241	3	2550	241	2	10405	1	27	2005	5	0	2	1	2	2	1	1	1	4	4	-9	5	0.0	0	2	-9	1	-9	2	2	2	2	3	1	1	20	0	0	2	-9	0	1	1	3	2	2	1	1	0	0	-9	2	-9	3000	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	1	2	1	1	-9	-9	2	-9	-9	-9	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	5000	0	0	0	0	0	0	6000	1	500	863.5	28	23.0	450	1594	50	0	0	206	0	100	0	0	0	5000	27500	50000	3000	200	0	0	0	5600	0	-9	-9	-9	-9	-9	-9
13	86	86	13	86	86	2	11651	1	11	2005	3	0	2	4	2	2	1	1	1	2	2.11	10	-9	-9.0	0	2	-9	2	1	2	2	2	2	3	1	1	20	0	2	2	-9	2	1	1	2	2	2	2	2	1	1	150000	-9	-9	-9	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	1	1	1	-9	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	0	0	0	1	4500	800	0	0.0	35	1156	350	0	0	368	0	0	0	0	0	0	2670	6000	1500	0	4000	0	0	3500	0	-9	-9	-9	-9	-9	-9
3	258	258	3	258	258	1	10421	2	1	2005	5	0	2	1	1	2	1	1	1	2	1	-9	30	0.0	0	1	2	2	-9	2	1	2	1	2	1	1	20	0	0	2	-9	2	1	1	2	2	1	1	2	1	0	150000	-9	-9	-9	1	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	42	4	1	0	0	0	0	1	1	1	4	2	0	0	3	0	3	1	1	0	0	0	0	1	0	1	1	1	1	0	0	2	0	2	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	32	-9	0	-9	0	3	1	1	0	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	19500	0	5400	16000	0	0	3680	0	0	1	15400	1119	0	0.0	145	1140	105	0	0	776	0	1100	48	0	0	0	18000	1220	1500	0	1260	0	19950	7800	0	-9	-9	-9	-9	-9	-9
17	203	203	17	2389	203	2	12414	2	4	2005	6	0	2	1	4	2	3	4	2	4	2.01	10	-9	-9.0	0	3	4	3	-9	2	2	3	2	1	1	1	20	0	0	2	-9	5	0	1	1	2	2	2	3	1	0	10000	-9	-9	-9	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	7000	800	0	0	0	0	0	1	1000	691	0	70.0	50	250	0	0	0	262	0	260	0	0	0	0	170	50	1000	0	0	0	0	80	0	-9	-9	-9	-9	-9	-9
10	91	91	17	4018	91	1	11236	1	29	2005	5	0	2	1	1	2	1	1	1	3	2.01	5	-9	-9.0	0	2	3	2	3	2	2	2	2	2	1	1	20	0	5	2	-9	5	1	1	2	2	2	2	2	1	0	100000	-9	-9	-9	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	2	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	62	-9	0	-9	-7	1	0	0	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	3000	0	0	0	0	0	1	1000	700	0	0.0	490	909	250	0	0	376	0	0	0	0	0	1500	11880	1500	2000	5900	1500	0	2864	3000	0	-9	-9	-9	-9	-9	-9
1	174	174	1	174	174	1	10129	1	14	2005	6	1	2	3	4	2	3	1	1	2	4	5	-9	-9.0	0	2	3	2	3	1	2	2	3	2	1	1	20	0	2	2	-9	4	1	1	1	2	3	2	1	0	0	-9	1	700	-9	0	-9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	-9	1	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1000	652	0	70.0	83	894	0	0	0	238	0	100	0	0	0	0	1000	100	200	0	0	0	0	200	0	-9	-9	-9	-9	-9	-9
1	140	140	1	140	140	1	13311	1	12	2005	8	0	4	2	2	2	3	1	1	4	2.18	10	-9	-9.0	0	1	-9	1	-9	2	1	1	2	3	1	1	20	0	5	2	-9	5	1	1	3	2	2	2	1	1	0	100000	-9	-9	-9	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	1	3	0	0	2	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	62	-9	0	-9	0	2	0	1	0	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	14000	0	0	0	0	4000	0	25000	1	500	1939	100	30.0	140	1376	700	0	0	1084	0	520	0	40	400	3000	3400	735	350	23900	2800	0	1320	1300	0	-9	-9	-9	-9	-9	-9
13	460	460	13	2249	460	1	11935	1	14	2005	6	0	2	1	2	2	3	1	1	3	4	10	-9	-9.0	0	1	-9	1	-9	4	4	3	1	1	1	1	20	0	0	2	-9	0	1	1	2	1	1	1	1	0	0	-9	1	700	-9	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	1	1	0	0	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	2000	0	0	0	1	6100	1228	76	70.0	0	1755	100	0	0	670	0	200	12	60	500	0	0	200	500	0	0	0	1800	1500	0	-9	-9	-9	-9	-9	-9
17	72	72	17	72	72	2	12316	1	26	2005	9	0	6	1	1	2	1	1	1	2	2.01	5	-9	-9.0	0	2	-9	2	-9	2	2	2	2	2	1	1	20	0	5	2	-9	5	1	1	2	2	2	2	2	1	0	200000	-9	-9	-9	1	1	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	1	2	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	95	-9	0	-9	0	1	0	-9	0	-9	2	-9	-9	-9	6	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	3000	0	0	0	1	500	1260	60	25.0	100	5400	250	0	0	531	0	150	72	0	1800	5000	500	1500	500	0	1500	0	12000	1000	0	-9	-9	-9	-9	-9	-9
13	510	510	13	4252	510	1	11970	2	9	2005	5	0	2	1	3	2	1	1	1	2	2.09	5	-9	-9.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	3	2	-9	3	1	1	2	2	2	2	2	1	1	300000	-9	-9	-9	1	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	90	-9	1	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	2000	0	0	0	0	-9	2170	45	70.0	220	6525	0	0	0	1278	6000	240	180	0	1200	15000	800	750	500	16000	0	0	0	1000	0	-9	-9	-9	-9	-9	-9
10	26	26	210	26	26	1	11192	3	4	2005	5	0	6	1	4	2	1	1	1	2	2.03	15	-9	-9.0	0	1	-9	1	-9	4	4	3	1	1	1	1	18	0	2	1	-9	2	1	1	2	2	1	1	1	0	0	-9	1	900	-9	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	200	0	0	4000	0	0	1	380	1500	320	50.0	0	1722	0	0	0	688	0	250	0	140	0	0	0	1400	100	0	0	0	12000	3000	0	-9	-9	-9	-9	-9	-9
13	208	208	13	208	208	1	11740	1	8	2005	11	0	6	9	-9	2	1	1	1	3	2.09	-9	5	3.0	0	4	-9	4	-9	4	4	3	3	3	1	1	20	0	0	2	-9	0	1	1	2	2	2	2	2	1	1	400000	-9	-9	-9	1	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	2	3	0	0	1	5	1	0	0	2	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	0	-9	-9	-9	-9	0	2	1	0	0	0	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	199250	0	0	0	0	0	1	7320	1076	0	50.0	140	3135	100	0	0	120	0	560	60	0	0	50000	620	82050	10000	5000	4500	0	0	475	0	-9	-9	-9	-9	-9	-9
13	341	341	13	2586	341	1	11827	1	30	2005	10	1	6	9	-9	2	3	1	1	3	2.09	5	-9	-9.0	0	4	-9	4	-9	3	3	2	1	3	1	1	20	0	0	2	-9	1	1	1	2	2	1	2	2	1	0	120000	-9	-9	-9	1	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	71	62	0	-9	0	5	1	1	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	7000	0	0	0	0	0	1	700	1003	0	0.0	2240	2280	600	0	0	664	0	9000	0	0	0	0	1100	1150	500	3000	0	0	0	3500	0	-9	-9	-9	-9	-9	-9
13	493	493	13	493	493	1	11962	1	7	2005	4	0	2	9	-9	2	1	6	1	3	2.09	25	-9	-9.0	0	3	-9	3	-9	3	3	3	1	2	1	1	20	0	0	2	-9	5	1	1	2	2	2	-9	1	1	1	100000	-9	-9	-9	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	1	0	1	1	0	0	1	0	1	1	0	0	2	0	2	0	0	2	0	0	1	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	0	-9	-9	-9	-9	1	2	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	20000	500	0	16000	0	0	0	1	1400	1520	0	20.0	350	1253.5	600	0	40	500	0	360	0	100	2000	1000	15450	10000	1000	30090	0	0	3236.36	5300	1	1	1	10	-9	-9	-9
13	425	425	13	425	425	1	11901	1	6	2005	10	0	6	3	4	2	1	2	1	2	1	-9	10	6.0	0	1	-9	1	-9	3	3	3	2	3	1	1	20	0	0	3	-9	5	1	1	2	2	2	2	2	1	0	80000	-9	-9	-9	1	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	95	96	0	-9	-7	2	0	0	0	-9	2	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1000	0	3500	0	0	0	0	1	100	2240	0	263.0	200	1074	240	0	0	463	0	100	0	0	0	0	2000	300	410	0	0	0	4195	510	1	1	1	20	-9	-9	-9
13	138	138	268	4127	138	1	11688	4	21	2005	5	0	6	4	2	2	1	2	1	3	1	-9	30	18.0	0	2	-9	1	-9	3	3	3	1	1	1	1	16	0	0	1	-9	0	1	1	2	2	2	1	1	1	1	300000	-9	-9	-9	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	2	0	2	1	0	0	1	1	0	0	0	1	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	0	2	0	1	0	-9	2	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	9500	0	70000	0	0	219000	1	600	1504	88	0.0	175	585	180	0	0	615	0	1762	0	0	1944	105000	8600	500	1000	0	4000	0	31183	3000	0	-9	-9	-9	-9	-9	-9
1	77	77	1	77	77	1	10046	1	18	2005	8	1	2	6	4	5	-9	2	1	4	2.05	15	-9	-9.0	0	1	-9	1	-9	3	3	2	2	3	3	3	10	0	5	2	-9	5	1	1	2	2	2	2	2	1	0	15000	-9	-9	-9	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	7	-9	-9	-9	0	-9	-9	-9	-9	0	2	0	0	0	-9	3	-9	-9	-9	-9	-9	-9	4	400	0	1000	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1500	0	0	0	1000	0	0	1	1200	1139	0	70.0	390	109	415	0	0	948	0	40	0	24	0	0	1150	519	500	3900	4600	0	3200	1500	0	-9	-9	-9	-9	-9	-9
13	80	80	13	80	80	1	11646	1	7	2005	7	0	4	1	2	2	1	1	1	2	2.09	5	-9	-9.0	1	1	-9	1	-9	3	3	3	2	3	1	1	20	0	1	2	-9	1	1	1	2	2	2	2	2	1	1	500000	-9	-9	-9	1	1	5	2	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	6	2	2	0	1	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	90	-9	2	-9	0	0	-9	-9	-9	-9	1	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1500	1841	72	0.0	930	1360	0	0	0	1277	0	0	140	200	0	4000	36000	5850	1350	8000	0	0	7600	3000	0	-9	-9	-9	-9	-9	-9
1	117	117	1	117	117	1	10080	1	8	2005	5	0	4	3	1	2	1	1	1	3	4	10	-9	-9.0	0	1	-9	1	-9	3	3	3	1	3	1	1	20	0	3	2	-9	5	1	1	2	2	1	1	1	1	1	200000	-9	-9	-9	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	1	1	0	0	0	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	71	-9	0	-9	0	2	0	1	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	8000	0	0	20000	0	0	0	-9	3360	50	140.0	308	2085	400	0	0	570	0	1000	180	30	4080	0	10052	1250	2700	22500	5000	0	6700	5000	0	-9	-9	-9	-9	-9	-9
10	138	138	204	138	138	2	11267	2	12	2005	1	0	1	1	3	5	-9	1	2	2	2.02	-9	10	5.0	1	3	-9	4	-9	2	2	3	2	1	2	2	10	0	0	3	-9	0	0	0	1	1	2	-9	2	1	0	13000	-9	-9	-9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	4800	0	0	0	0	0	1	100	380	0	0.0	0	366	0	0	0	188	0	0	12	0	0	0	0	200	500	0	0	0	0	50	1	5	2	30	-9	-9	-9
13	231	231	13	231	231	1	11758	1	18	2005	4	0	2	1	2	2	3	1	1	2	2.11	-9	5	5.0	0	1	-9	1	-9	3	3	3	1	1	1	1	20	0	2	2	-9	3	1	1	3	3	1	1	1	1	0	100000	-9	-9	-9	1	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	14	4	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	1	71	-9	0	-9	0	2	0	1	0	-9	1	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3900	42000	0	10000	0	0	0	1	4198	1207	150	0.0	400	658	90	0	0	465	0	700	0	200	398	0	5000	22000	6000	3200	3600	0	0	8000	0	-9	-9	-9	-9	-9	-9
1	188	188	1	188	188	1	10138	1	17	2005	5	0	6	3	2	2	3	2	1	4	2.03	-9	10	4.0	0	1	-9	2	-9	2	2	2	2	1	1	1	20	0	5	2	-9	5	1	1	1	2	2	2	2	1	0	50000	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	1300	0	0	0	0	0	0	1	500	956	33	90.0	36	353	0	0	0	363	0	312	180	0	0	35	625	13310	900	2630	0	0	30	3750	0	-9	-9	-9	-9	-9	-9
17	339	339	17	339	339	1	12542	1	26	2005	4	0	2	1	1	2	1	4	1	2	2.01	10	-9	-9.0	0	3	-9	3	-9	2	2	3	2	1	1	1	20	0	0	1	-9	0	1	1	2	2	2	1	1	1	0	200000	-9	-9	-9	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3000	9000	0	0	500	0	0	1	1500	1473	0	0.0	75	658	200	0	320	1094	0	240	0	60	0	0	2800	400	2000	700	3500	0	3400	0	0	-9	-9	-9	-9	-9	-9
13	431	431	13	431	431	2	11907	1	8	2005	3	0	2	9	-9	2	1	1	1	2	4	5	-9	-9.0	0	1	-9	1	-9	4	4	3	1	1	1	1	20	0	0	2	-9	0	1	1	3	2	2	1	1	1	0	80000	-9	-9	-9	1	1	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	71	-9	0	-9	1	0	-9	-9	-9	-9	2	-9	-9	-9	9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	500	6000	0	0	0	0	0	1	1000	1536	76	0.0	1500	1182	0	0	0	1357	0	300	0	0	0	3000	0	700	4000	0	0	0	4300	8000	0	-9	-9	-9	-9	-9	-9
7	61	61	7	61	61	1	10752	1	15	2005	7	0	2	9	-9	2	1	2	1	3	2.16	-9	10	4.0	0	1	-9	1	-9	4	3	3	1	3	1	1	20	0	2	2	-9	2	1	1	3	3	2	-9	1	1	1	1050000	-9	-9	-9	1	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	4	0	0	1	3	0	1	1	0	1	1	0	1	1	0	2	0	1	1	1	0	0	0	0	1	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	9	-9	-9	0	-9	-9	-9	-9	1	3	0	1	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	36000	40000	7000	0	200000	0	0	0	1	2000	1655	0	0.0	525	2045	450	0	0	1146	0	980	150	0	5000	0	29800	0	6800	2000	5900	0	7618	2800	1	1	1	5	-9	-9	-9
