basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moperson	dayprson	yrperson	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
13	162	162	13	3158	162	1	11702	1	30	2005	5	3	3	11	0	2	1	1932	73	1	6	0	0	0
13	162	162	13	3158	162	1	11702	1	30	2005	6	13	13	11	0	2	9	1941	63	1	0	0	0	0
17	72	72	17	72	72	2	12316	1	26	2005	1	0	1	2	-9	1	12	1944	60	1	13	0	1	-9
17	72	72	17	72	72	2	12316	1	26	2005	2	1	0	3	-9	2	9	1948	56	1	2	0	1	-9
17	72	72	17	72	72	2	12316	1	26	2005	3	4	4	6	-9	1	9	1967	37	1	13	0	0	0
17	72	72	17	72	72	2	12316	1	26	2005	4	20	20	22	0	2	4	1985	19	1	11	0	0	1
17	72	72	17	72	72	2	12316	1	26	2005	5	5	5	7	0	2	8	1982	22	1	10	0	0	0
17	72	72	17	72	72	2	12316	1	26	2005	6	19	19	21	0	1	8	1985	19	1	11	0	0	0
17	72	72	17	72	72	2	12316	1	26	2005	7	15	26	14	0	1	7	1984	20	1	11	0	1	-9
17	72	72	17	72	72	2	12316	1	26	2005	8	16	27	14	0	2	5	1986	18	1	11	1	0	0
17	72	72	17	72	72	2	12316	1	26	2005	9	15	26	14	0	1	3	1982	22	1	11	0	0	0
7	66	66	209	66	66	2	10757	2	18	2005	1	0	0	3	-9	2	3	1952	52	1	8	0	1	-9
7	66	66	209	66	66	2	10757	2	18	2005	2	5	5	7	-9	2	11	1992	12	1	5	1	0	0
7	66	66	209	66	66	2	10757	2	18	2005	3	4	4	6	0	1	1	1981	24	1	14	0	1	-9
13	181	181	235	181	181	1	11718	3	1	2005	2	5	5	7	-9	2	9	1988	16	1	10	1	1	-9
13	181	181	235	181	181	1	11718	3	1	2005	3	4	4	6	-9	1	11	1994	10	1	3	1	0	0
13	181	181	235	181	181	1	11718	3	1	2005	4	4	4	34	0	1	6	1983	21	1	6	0	0	0
13	181	181	235	181	181	1	11718	3	1	2005	5	20	20	1	0	2	5	1983	21	1	12	0	0	1
7	173	173	9	5153	173	2	10845	4	3	2005	1	0	1	2	-9	1	1	1949	56	1	11	0	1	-9
17	215	215	17	215	215	2	12426	1	29	2005	1	0	1	2	-9	1	10	1947	57	1	6	0	1	-9
7	173	173	9	5153	173	2	10845	4	3	2005	2	1	0	3	-9	2	12	1948	56	1	4	0	0	0
7	173	173	9	5153	173	2	10845	4	3	2005	3	5	5	7	-9	2	2	1989	16	1	5	1	0	0
17	215	215	17	215	215	2	12426	1	29	2005	2	1	0	3	-9	2	1	1960	45	1	6	0	0	0
17	215	215	17	215	215	2	12426	1	29	2005	3	4	4	6	-9	1	3	1979	25	1	6	0	0	0
17	215	215	17	215	215	2	12426	1	29	2005	4	4	4	6	-9	1	12	1985	19	1	4	0	1	-9
17	215	215	17	215	215	2	12426	1	29	2005	5	4	4	6	-9	1	11	1989	15	1	3	0	0	0
17	215	215	17	215	215	2	12426	1	29	2005	6	4	4	6	-9	1	12	1990	14	1	3	0	0	0
17	215	215	17	215	215	2	12426	1	29	2005	7	4	4	6	-9	1	11	1991	13	1	4	1	0	0
17	215	215	17	215	215	2	12426	1	29	2005	8	4	4	6	-9	1	6	1994	10	1	1	1	0	0
17	215	215	17	215	215	2	12426	1	29	2005	9	5	5	7	-9	2	7	1997	7	1	0	1	0	0
3	107	107	3	107	107	1	10295	1	27	2005	1	0	1	2	-9	1	7	1959	45	1	11	0	1	-9
17	154	154	209	5132	154	2	12373	3	20	2005	1	0	1	2	-9	1	9	1957	47	1	12	0	1	-9
3	107	107	3	107	107	1	10295	1	27	2005	2	1	0	3	-9	2	10	1960	44	1	11	0	0	0
3	107	107	3	107	107	1	10295	1	27	2005	3	4	4	6	-9	1	12	1981	23	1	11	0	1	-9
3	107	107	3	107	107	1	10295	1	27	2005	4	4	4	6	-9	1	11	1991	13	1	6	1	0	0
3	107	107	3	107	107	1	10295	1	27	2005	5	5	5	34	0	2	8	1983	21	1	11	0	0	0
3	107	107	3	107	107	1	10295	1	27	2005	6	8	8	4	0	1	12	2002	2	1	-9	-9	-9	-9
17	154	154	209	5132	154	2	12373	3	20	2005	2	1	0	3	-9	2	6	1959	45	1	11	0	1	-9
17	154	154	209	5132	154	2	12373	3	20	2005	3	4	4	6	-9	1	7	1987	17	1	8	1	0	0
17	154	154	209	5132	154	2	12373	3	20	2005	4	5	5	7	-9	2	1	1990	15	1	9	1	0	0
17	154	154	209	5132	154	2	12373	3	20	2005	5	4	4	6	-9	1	1	1994	11	1	4	1	0	0
7	240	240	7	240	240	1	10892	1	20	2005	7	5	5	34	-9	2	4	1984	20	1	11	0	0	1
7	240	240	7	240	240	1	10892	1	20	2005	8	27	16	14	0	2	7	1975	29	1	0	0	0	0
7	114	114	7	114	114	1	10799	1	14	2005	1	0	1	2	-9	1	2	1959	45	1	11	0	1	-9
7	114	114	7	114	114	1	10799	1	14	2005	2	1	0	3	-9	2	4	1961	43	1	15	0	1	-9
7	114	114	7	114	114	1	10799	1	14	2005	3	4	4	34	-9	1	11	1983	21	1	12	0	1	-9
7	114	114	7	114	114	1	10799	1	14	2005	4	4	4	6	-9	1	6	1985	19	1	11	0	0	0
7	114	114	7	114	114	1	10799	1	14	2005	5	4	4	6	-9	1	9	1986	18	1	11	0	0	0
7	114	114	7	114	114	1	10799	1	14	2005	6	5	5	7	-9	2	6	1988	16	1	10	1	0	0
7	114	114	7	114	114	1	10799	1	14	2005	7	5	5	7	-9	2	3	1996	8	1	2	1	0	0
7	114	114	7	114	114	1	10799	1	14	2005	8	17	2	10	0	1	5	1934	70	1	9	0	0	0
7	114	114	7	114	114	1	10799	1	14	2005	9	26	15	14	0	1	2	1993	11	1	4	1	0	0
7	114	114	7	114	114	1	10799	1	14	2005	10	27	16	14	0	2	3	1999	5	1	-9	-9	-9	-9
3	296	296	3	296	296	1	10459	1	20	2005	1	0	0	3	-9	2	7	1956	48	1	6	0	1	-9
3	296	296	3	296	296	1	10459	1	20	2005	2	1	1	2	-9	1	2	1953	51	1	6	0	1	-9
3	296	296	3	296	296	1	10459	1	20	2005	3	4	4	6	-9	1	9	1978	26	1	13	0	1	-9
3	296	296	3	296	296	1	10459	1	20	2005	4	4	4	6	-9	1	7	1982	22	1	6	0	1	-9
3	296	296	3	296	296	1	10459	1	20	2005	5	4	4	34	-9	1	4	1984	20	1	10	1	1	-9
17	120	120	17	120	120	1	12352	1	27	2005	1	0	1	2	-9	1	8	1939	65	1	2	0	1	-9
17	120	120	17	120	120	1	12352	1	27	2005	2	1	0	3	-9	2	4	1941	63	1	4	0	1	-9
17	120	120	17	120	120	1	12352	1	27	2005	3	4	4	34	-9	1	9	1983	21	1	9	0	0	0
17	120	120	17	120	120	1	12352	1	27	2005	4	5	5	7	0	2	7	1971	33	1	11	0	1	-9
17	120	120	17	120	120	1	12352	1	27	2005	5	8	8	15	0	1	7	1997	7	1	0	1	0	0
17	120	120	17	120	120	1	12352	1	27	2005	6	8	8	15	0	1	6	1998	6	1	0	0	0	0
17	120	120	17	120	120	1	12352	1	27	2005	7	8	8	15	0	1	11	2003	1	1	-9	-9	-9	-9
7	203	203	7	203	203	1	10867	1	17	2005	1	0	1	2	-9	1	1	1964	41	1	13	0	1	-9
7	203	203	7	203	203	1	10867	1	17	2005	2	1	0	3	-9	2	10	1961	43	1	11	0	0	0
7	203	203	7	203	203	1	10867	1	17	2005	3	4	4	6	-9	1	11	1981	23	1	11	0	1	-9
13	110	110	13	110	110	2	11664	2	11	2005	4	5	5	7	-9	2	8	1990	14	1	8	1	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	1	0	1	2	-9	1	7	1962	42	1	5	0	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	2	1	0	3	-9	2	2	1963	41	1	10	0	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	3	4	4	6	-9	1	8	1980	24	1	9	0	0	0
7	76	76	7	76	76	1	10765	2	13	2005	4	4	4	6	-9	1	2	1982	22	1	4	0	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	5	4	4	34	-9	1	8	1983	21	1	11	0	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	6	4	4	6	-9	1	5	1986	18	1	6	0	1	-9
7	76	76	7	76	76	1	10765	2	13	2005	7	18	3	11	0	2	6	1930	74	1	1	0	0	0
13	408	408	13	408	408	1	11886	1	6	2005	1	0	1	2	-9	1	4	1938	66	1	12	0	0	0
13	408	408	13	408	408	1	11886	1	6	2005	2	1	0	3	-9	2	6	1945	59	1	6	0	0	1
13	408	408	13	408	408	1	11886	1	6	2005	3	4	4	6	-9	1	4	1981	23	1	8	0	0	1
13	408	408	13	408	408	1	11886	1	6	2005	4	4	4	34	-9	1	11	1983	21	1	11	0	1	-9
13	408	408	13	408	408	1	11886	1	6	2005	5	4	4	6	-9	1	8	1988	16	1	9	1	0	0
13	408	408	13	408	408	1	11886	1	6	2005	6	5	5	7	0	2	9	1966	38	1	8	0	1	-9
13	408	408	13	408	408	1	11886	1	6	2005	7	9	9	16	0	2	4	1989	15	1	10	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	1	0	1	2	-9	1	7	1960	44	1	15	0	1	-9
13	408	408	13	408	408	1	11886	1	6	2005	8	9	9	16	0	2	4	1990	14	1	9	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	2	1	0	3	-9	2	1	1960	45	1	15	0	0	1
13	408	408	13	408	408	1	11886	1	6	2005	9	9	9	16	0	2	4	1991	13	1	6	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	3	5	5	34	-9	2	7	1983	21	1	16	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	4	5	5	7	-9	2	6	1984	20	1	14	1	0	0
13	408	408	13	408	408	1	11886	1	6	2005	10	9	9	16	0	2	10	1995	9	1	2	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	5	4	4	6	-9	1	2	1986	19	1	13	1	0	0
13	408	408	13	408	408	1	11886	1	6	2005	11	9	9	16	0	2	5	1997	7	1	0	1	0	0
3	77	77	224	4060	77	1	10274	3	30	2005	6	4	4	6	-9	1	12	1988	16	1	10	1	0	0
13	210	210	13	210	210	2	11742	1	19	2005	1	0	1	2	-9	1	8	1953	51	1	10	0	1	-9
13	210	210	13	210	210	2	11742	1	19	2005	2	1	0	3	-9	2	12	1956	48	1	12	0	1	-9
17	263	263	226	263	263	1	12472	2	1	2005	4	5	5	34	-9	2	1	1984	21	1	8	0	1	-9
17	263	263	226	263	263	1	12472	2	1	2005	5	8	8	15	0	1	4	1990	14	1	9	1	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	1	0	1	2	-9	1	2	1955	49	1	13	0	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	2	1	0	3	-9	2	4	1956	48	1	11	0	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	3	5	5	7	-9	2	9	1980	24	1	15	0	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	4	4	4	6	-9	1	5	1982	22	1	15	0	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	5	5	5	34	-9	2	6	1983	21	1	15	0	1	-9
17	65	65	17	65	65	1	12310	1	25	2005	6	27	16	14	0	2	8	1997	7	1	0	1	0	0
7	216	216	7	216	216	2	10877	1	18	2005	1	0	1	2	-9	1	8	1956	48	1	6	0	1	-9
7	216	216	7	216	216	2	10877	1	18	2005	2	1	0	3	-9	2	4	1963	41	1	11	0	1	-9
7	216	216	7	216	216	2	10877	1	18	2005	3	5	5	7	0	2	1	1983	21	1	11	0	1	-9
7	216	216	7	216	216	2	10877	1	18	2005	4	19	19	21	0	1	10	1980	24	1	16	0	1	-9
7	216	216	7	216	216	2	10877	1	18	2005	5	9	9	16	0	2	5	2000	4	1	-9	-9	-9	-9
7	216	216	7	216	216	2	10877	1	18	2005	6	9	9	16	0	2	6	2003	1	1	-9	-9	-9	-9
7	216	216	7	216	216	2	10877	1	18	2005	7	15	26	14	0	1	4	1990	14	1	4	1	0	0
1	169	169	1	169	169	2	10124	1	13	2005	1	0	1	2	-9	1	1	1958	46	1	5	0	1	-9
1	169	169	1	169	169	2	10124	1	13	2005	2	1	0	3	-9	2	8	1958	46	1	1	0	0	0
1	169	169	1	169	169	2	10124	1	13	2005	3	5	5	7	-9	2	6	1986	18	1	11	0	1	-9
1	169	169	1	169	169	2	10124	1	13	2005	4	4	4	6	-9	1	10	1988	16	1	9	1	0	0
1	169	169	1	169	169	2	10124	1	13	2005	5	4	4	6	-9	1	5	1990	14	1	4	0	0	0
1	169	169	1	169	169	2	10124	1	13	2005	6	4	4	6	-9	1	10	1991	13	1	5	1	0	0
7	97	97	7	97	97	1	10782	1	19	2005	1	0	0	3	-9	2	12	1961	43	1	6	0	1	-9
7	97	97	7	97	97	1	10782	1	19	2005	2	1	1	2	-9	1	6	1961	43	1	6	0	1	-9
7	97	97	7	97	97	1	10782	1	19	2005	3	5	5	7	-9	2	4	1991	13	1	6	1	0	0
7	97	97	7	97	97	1	10782	1	19	2005	4	5	5	7	-9	2	5	1993	11	1	4	1	0	0
7	97	97	7	97	97	1	10782	1	19	2005	5	5	5	7	-9	2	10	1995	9	1	2	1	0	0
18	15	15	213	5203	15	1	12552	6	22	2005	1	0	1	2	-9	1	11	1950	54	1	8	0	1	-9
10	246	246	10	246	246	2	11367	2	8	2005	5	5	5	7	-9	2	4	1991	13	1	6	1	0	0
13	176	176	13	176	176	1	11713	1	29	2005	1	0	1	2	-9	1	3	1949	55	1	16	0	1	-9
13	176	176	13	176	176	1	11713	1	29	2005	2	1	0	3	-9	2	9	1956	48	1	16	0	1	-9
13	176	176	13	176	176	1	11713	1	29	2005	3	5	5	7	-9	2	5	1981	23	1	15	0	1	-9
13	176	176	13	176	176	1	11713	1	29	2005	4	4	4	34	-9	1	6	1983	21	1	15	0	1	-9
13	176	176	13	176	176	1	11713	1	29	2005	5	5	5	7	-9	2	6	1988	16	1	10	1	0	0
13	176	176	13	176	176	1	11713	1	29	2005	6	5	5	7	0	2	2	1980	24	1	16	0	1	-9
13	176	176	13	176	176	1	11713	1	29	2005	7	30	30	30	1	2	12	1987	17	1	11	0	-7	-7
13	329	329	13	329	329	1	11817	1	6	2005	1	0	1	2	-9	1	3	1953	51	1	6	0	1	-9
13	329	329	13	329	329	1	11817	1	6	2005	2	1	0	3	-9	2	11	1959	45	1	6	0	0	0
13	329	329	13	329	329	1	11817	1	6	2005	3	4	4	34	-9	1	12	1983	21	1	8	0	1	-9
13	329	329	13	329	329	1	11817	1	6	2005	4	4	4	6	-9	1	10	1985	19	1	8	0	1	-9
17	70	70	17	70	70	1	12315	1	30	2005	1	0	1	2	-9	1	10	1949	55	1	12	0	1	-9
17	70	70	17	70	70	1	12315	1	30	2005	2	1	0	3	-9	2	8	1950	54	1	17	0	1	-9
17	70	70	17	70	70	1	12315	1	30	2005	3	4	4	6	-9	1	5	1978	26	1	14	0	0	0
13	329	329	13	329	329	1	11817	1	6	2005	5	4	4	6	-9	1	10	1989	15	1	9	1	0	0
17	70	70	17	70	70	1	12315	1	30	2005	4	5	5	34	-9	2	6	1983	21	1	15	0	1	-9
17	70	70	17	70	70	1	12315	1	30	2005	5	4	4	6	-9	1	2	1992	12	1	0	0	0	0
13	329	329	13	329	329	1	11817	1	6	2005	6	4	4	6	-9	1	8	1996	8	1	1	1	0	0
17	111	111	17	111	111	2	12346	1	30	2005	1	0	0	3	-9	2	4	1963	41	1	5	0	1	-9
17	111	111	17	111	111	2	12346	1	30	2005	2	1	1	2	-9	1	1	1956	49	1	4	0	0	0
17	111	111	17	111	111	2	12346	1	30	2005	3	4	4	6	-9	1	7	1980	24	1	14	1	0	0
17	111	111	17	111	111	2	12346	1	30	2005	4	5	5	7	-9	2	8	1986	18	1	12	1	0	0
17	111	111	17	111	111	2	12346	1	30	2005	5	4	4	6	-9	1	9	1988	16	1	8	1	0	0
17	111	111	17	111	111	2	12346	1	30	2005	6	4	4	6	-9	1	9	1991	13	1	4	1	0	0
17	111	111	17	111	111	2	12346	1	30	2005	7	4	4	6	-9	1	11	1993	11	1	3	1	0	0
17	320	320	17	3079	320	1	12528	1	26	2005	1	0	1	2	-9	1	12	1952	52	1	6	0	1	-9
10	277	277	10	277	277	1	11382	2	5	2005	12	5	5	34	0	2	4	1984	20	1	10	0	0	0
10	277	277	10	277	277	1	11382	2	5	2005	13	8	8	4	0	1	1	2003	2	1	-9	-9	-9	-9
7	71	71	7	71	71	1	10761	1	17	2005	1	0	0	3	-9	2	6	1953	51	1	9	0	1	-9
7	71	71	7	71	71	1	10761	1	17	2005	3	4	4	6	-9	1	3	1979	25	1	13	1	0	1
7	71	71	7	71	71	1	10761	1	17	2005	2	5	5	7	-9	2	7	1973	31	1	15	0	1	-9
7	71	71	7	71	71	1	10761	1	17	2005	4	5	5	7	-9	2	12	1989	15	1	6	1	0	0
7	71	71	7	71	71	1	10761	1	17	2005	5	4	4	6	-9	1	4	1995	9	1	3	1	0	0
7	71	71	7	71	71	1	10761	1	17	2005	6	4	4	34	-9	1	8	1983	21	1	9	0	1	-9
7	71	71	7	71	71	1	10761	1	17	2005	7	20	20	1	0	2	1	1984	21	1	11	0	0	0
7	71	71	7	71	71	1	10761	1	17	2005	8	9	9	5	0	2	4	2004	0	1	-9	-9	-9	-9
1	171	171	210	171	171	1	10126	1	17	2005	1	0	1	2	-9	1	8	1956	48	1	6	0	1	-9
1	171	171	210	171	171	1	10126	1	17	2005	2	1	0	3	-9	2	5	1953	51	1	6	0	1	-9
1	171	171	210	171	171	1	10126	1	17	2005	3	5	5	34	-9	2	4	1984	20	1	14	1	1	-9
1	171	171	210	171	171	1	10126	1	17	2005	4	4	4	6	-9	1	8	1988	16	1	8	0	1	-9
10	88	88	10	88	88	2	11233	2	10	2005	1	0	1	2	-9	1	12	1952	52	1	12	0	1	-9
10	88	88	10	88	88	2	11233	2	10	2005	2	1	0	3	-9	2	4	1957	47	1	5	0	1	-9
10	88	88	10	88	88	2	11233	2	10	2005	3	4	4	6	-9	1	3	1985	19	1	6	1	0	1
10	88	88	10	88	88	2	11233	2	10	2005	4	5	5	7	-9	2	8	1991	13	1	6	1	0	0
10	88	88	10	88	88	2	11233	2	10	2005	5	5	5	7	-9	2	10	1993	11	1	4	1	0	0
10	88	88	10	88	88	2	11233	2	10	2005	6	4	4	6	-9	1	11	1996	8	1	0	1	0	0
10	88	88	10	88	88	2	11233	2	10	2005	7	4	4	6	-9	1	5	1999	5	1	-9	-9	-9	-9
10	271	271	10	271	271	2	11378	2	11	2005	1	0	1	2	-9	1	10	1952	52	1	5	0	1	-9
10	271	271	10	271	271	2	11378	2	11	2005	2	1	0	3	-9	2	1	1954	51	1	2	0	1	-9
10	271	271	10	271	271	2	11378	2	11	2005	3	4	4	6	-9	1	4	1981	23	1	8	0	1	-9
10	271	271	10	271	271	2	11378	2	11	2005	4	5	5	7	-9	2	10	1985	19	1	9	0	1	-9
10	271	271	10	271	271	2	11378	2	11	2005	5	4	4	6	0	1	12	1982	22	1	9	0	1	-9
10	271	271	10	271	271	2	11378	2	11	2005	6	20	20	22	0	2	2	1984	20	1	11	0	1	-9
7	48	48	7	48	48	1	10742	3	20	2005	4	5	5	7	-9	2	2	1985	20	1	11	0	0	0
7	48	48	7	48	48	1	10742	3	20	2005	5	4	4	6	-9	1	10	1986	18	1	11	0	0	0
7	48	48	7	48	48	1	10742	3	20	2005	6	5	5	7	-9	2	1	1988	17	1	10	1	0	0
7	48	48	7	48	48	1	10742	3	20	2005	7	17	2	10	0	1	10	1934	70	1	2	0	0	0
13	149	149	13	149	149	1	11695	1	7	2005	1	0	1	2	-9	1	2	1960	44	1	11	0	1	-9
13	149	149	13	149	149	1	11695	1	7	2005	2	1	0	3	-9	2	8	1963	41	1	12	0	1	-9
13	149	149	13	149	149	1	11695	1	7	2005	3	5	5	34	-9	2	6	1983	21	1	12	0	1	-9
13	149	149	13	149	149	1	11695	1	7	2005	4	5	5	7	-9	2	9	1984	20	1	11	0	1	-9
13	149	149	13	149	149	1	11695	1	7	2005	5	4	4	6	-9	1	5	1986	18	1	11	0	1	-9
13	149	149	13	149	149	1	11695	1	7	2005	6	4	4	6	-9	1	10	1987	17	1	10	1	0	0
13	149	149	13	149	149	1	11695	1	7	2005	7	4	4	6	-9	1	7	1993	11	1	4	1	0	0
13	149	149	13	149	149	1	11695	1	7	2005	8	4	4	6	-9	1	4	1999	5	1	-9	-9	-9	-9
